loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 73490590,   1, -28,  16,   0,   0,   0,   8,  24,   0,   0,   0,   1,   1,  -1, 1000,  -3, -22,   0,   0, 233.2, 2.07, 498,  -3,  -3, -23, -194, -459, 2098, 183, 158, 169, 207, 0, 0, 0, IDLE, 0, 0
1156, 73777886,   2, -22, -21,   0,   0,   0,  -3,   8,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,  -2,  14, -132, -18, 2034, 158, 225, 196, 182, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1157, 73778870,   2, -22, -20,   0,   0,   0,  -4,   7,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,  -2,  13, -130,  -3, 2024, 158, 227, 192, 183, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1158, 73779854,   1, -24, -20,   0,   0,   0,  -4,   2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,  -1,  13, -153, -12, 2013, 158, 237, 190, 194, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1159, 73780838,   1, -24, -19,   0,   0,   0,  -4,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,  -1,  12, -147, -22, 2006, 158, 244, 187, 202, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1160, 73781823,   1, -25, -17,   0,   0,   0,  -3,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,   0,  11, -125, -28, 2005, 158, 248, 186, 211, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1161, 73782806,   1, -26, -16,   0,   0,   0,  -3,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,   0,  10, -91, -31, 2010, 158, 248, 184, 212, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1162, 73783790,   0, -25, -15,   0,   0,   0,  -4,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,   0,   9, -62, -32, 2017, 158, 243, 180, 208, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1163, 73784774,  -1, -24, -14,   0,   0,   0,  -5,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   2,  -1,   9, -46, -42, 2021, 158, 234, 175, 197, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1164, 73785757,   0, -23, -13,   0,   0,   0,  -3,   3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   2,  -2,   8, -59, -68, 2026, 158, 221, 177, 189, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1165, 73786741,   0, -21, -13,   0,   0,   0,  -2,   7,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,  -3,   8, -64, -76, 2035, 158, 208, 178, 181, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1166, 73787725,   1, -21, -12,   0,   0,   0,   0,   9,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,  -3,   7, -64, -98, 2046, 158, 203, 181, 182, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1167, 73788709,   1, -21, -11,   0,   0,   0,   2,   8,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   1,  -3,   6, -64, -98, 2046, 158, 203, 184, 188, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1168, 73789693,   1, -21, -10,   0,   0,   0,   3,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,  -3,   6, -80, -117, 2046, 158, 208, 185, 197, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1169, 73790677,   2, -23,  -9,   0,   0,   0,   4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,  -2,   6, -104, -106, 2049, 158, 221, 187, 215, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1170, 73791661,   3, -25,  -9,   0,   0,   0,   4,  -7,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,   0,   0,   5, -133, -96, 2056, 158, 236, 188, 233, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1171, 73792645,   3, -27,  -8,   0,   0,   0,   5, -13,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,  -1,   1,   5, -152, -94, 2063, 158, 250, 189, 249, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1172, 73793629,   3, -29,  -8,   0,   0,   0,   4, -15,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.2, 0.77, 501,  -1,   2,   5, -148, -105, 2079, 158, 257, 186, 255, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1173, 73794612,   3, -30,  -7,   0,   0,   0,   4, -16,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 0.77, 501,  -1,   3,   4, -146, -109, 2092, 158, 259, 185, 258, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1174, 73795596,   3, -30,  -7,   0,   0,   0,   2, -13,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 0.77, 501,  -1,   3,   4, -137, -136, 2102, 158, 253, 181, 250, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1175, 73796582,   3, -29,  -6,   0,   0,   0,   1,  -9,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 0.77, 501,  -1,   2,   3, -138, -139, 2103, 158, 241, 177, 237, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1176, 73797564,   3, -28,  -5,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 0.77, 501,  -1,   2,   2, -142, -111, 2109, 158, 227, 174, 224, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1177, 73798548,   3, -27,  -4,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 0.77, 501,  -1,   1,   1, -137, -94, 2112, 158, 214, 172, 214, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1178, 73799532,   3, -27,  -2,   0,   0,   0,   0,   4,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   1,   0, -138, -101, 2122, 158, 205, 168, 206, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1179, 73800516,   3, -26,  -1,   0,   0,   0,   1,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   0,  -2, -137, -106, 2131, 158, 198, 166, 204, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1180, 73801500,   3, -27,   1,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   1,  -3, -137, -106, 2131, 158, 199, 165, 210, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1181, 73802484,   4, -27,   3,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   1,  -4, -156, -101, 2133, 158, 203, 162, 218, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1182, 73803467,   3, -28,   4,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   2,  -4, -161, -100, 2141, 158, 207, 158, 222, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1183, 73804451,   3, -28,   5,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,  -1,   2,  -5, -148, -74, 2140, 163, 211, 158, 227, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1280, 73805435,   2, -28,   6,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   0,   2,  -5, -125, -44, 2144, 168, 215, 158, 228, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1281, 73806421,   2, -27,   7,   0,   0,   0,  -3,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   0,   1,  -6, -105, -10, 2139, 174, 213, 158, 224, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1282, 73807403,   1, -26,   8,   0,   0,   0,  -4,   3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   0,   0,  -6, -87,  10, 2122, 178, 208, 158, 218, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1283, 73808387,   0, -25,   8,   0,   0,   0,  -6,   6,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   1,   0,  -7, -89,  14, 2105, 184, 206, 158, 211, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1284, 73809371,   0, -24,   9,   0,   0,   0,  -6,   8,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   2,  -1,  -7, -106,  30, 2090, 187, 201, 158, 206, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1285, 73810355,   0, -23,  10,   0,   0,   0,  -5,  10,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   2,  -2,  -8, -115,  23, 2082, 186, 193, 158, 202, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1286, 73811339,   0, -23,  10,   0,   0,   0,  -3,   9,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   1,  -2,  -8, -120,  25, 2081, 184, 192, 158, 205, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1287, 73812323,   0, -24,  11,   0,   0,   0,  -1,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   1,  -1,  -9, -129,  42, 2076, 182, 195, 158, 215, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1288, 73813306,   1, -24,  12,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   1,  -1, -10, -134,  25, 2060, 181, 199, 158, 223, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1289, 73814290,   0, -26,  13,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.7, 1.17, 501,   1,   0, -10, -146, -15, 2047, 183, 210, 158, 235, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1290, 73815274,   0, -26,  14,   0,   0,   0,   0,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 1.17, 501,   1,   0, -11, -141, -51, 2046, 185, 216, 158, 244, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1291, 73816258,   0, -26,  16,   0,   0,   0,   0,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 1.17, 501,   1,   0, -12, -115, -76, 2052, 187, 218, 158, 248, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1292, 73817242,   1, -26,  17,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 1.17, 501,   1,   0, -13, -115, -76, 2052, 188, 214, 158, 247, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1293, 73818226,   1, -26,  18,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 1.17, 501,   1,   0, -14, -83, -118, 2056, 190, 208, 158, 244, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1294, 73819210,   0, -24,  19,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 1.17, 501,   1,  -1, -15, -84, -121, 2043, 193, 200, 158, 237, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1295, 73820194,   1, -23,  20,   0,   0,   0,   2,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   1,  -2, -16, -98, -118, 2026, 191, 186, 158, 231, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1296, 73821178,   2, -23,  22,   0,   0,   0,   3,   7,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,  -2, -17, -110, -148, 2016, 189, 177, 158, 228, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1297, 73822160,   3, -22,  23,   0,   0,   0,   5,   7,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,  -2, -18, -132, -157, 2017, 188, 172, 158, 230, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1298, 73823145,   3, -23,  25,   0,   0,   0,   6,   6,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,  -2, -19, -141, -145, 2026, 188, 173, 158, 237, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1299, 73824129,   3, -24,  26,   0,   0,   0,   5,   1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,  -1, -19, -145, -132, 2024, 190, 184, 158, 250, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1300, 73825113,   4, -25,  27,   0,   0,   0,   5,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,  -1, -20, -172, -115, 2014, 193, 195, 158, 262, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1301, 73826097,   3, -26,  28,   0,   0,   0,   3,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,   0, -20, -184, -84, 2003, 199, 205, 158, 270, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1302, 73827081,   3, -27,  28,   0,   0,   0,   2,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,  -1,   1, -20, -173, -86, 2002, 203, 216, 158, 279, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1303, 73828065,   3, -27,  29,   0,   0,   0,   0,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,   1, -21, -171, -57, 2005, 209, 221, 158, 281, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1304, 73829049,   2, -27,  30,   0,   0,   0,  -2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,   1, -21, -147, -44, 2010, 214, 221, 158, 277, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1305, 73830033,   1, -26,  30,   0,   0,   0,  -4,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   1,   0, -22, -121, -48, 2019, 220, 218, 158, 271, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1306, 73831016,   1, -25,  31,   0,   0,   0,  -4,   1,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,   0, -22, -110, -42, 2017, 222, 209, 158, 263, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1307, 73832000,   1, -25,  32,   0,   0,   0,  -3,   3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   1,  -1, -23, -116, -51, 2024, 223, 202, 158, 258, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1308, 73832984,   2, -24,  33,   0,   0,   0,  -1,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,  -1, -24, -116, -51, 2024, 219, 192, 158, 256, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1309, 73833968,   2, -24,  34,   0,   0,   0,   0,   5,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.5, 0.40, 501,   0,  -1, -25, -114, -81, 2039, 217, 188, 158, 258, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1310, 73834952,   2, -24,  35,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   1, -17,   0,   0, 243.8, 0.40, 501,   0,  -1, -26, -113, -94, 2054, 220, 194, 158, 266, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1311, 73835936,   2, -25,  36,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.40, 501,   0,  -1, -27, -113, -93, 2056, 222, 198, 158, 272, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1408, 73836922,   2, -26,  38,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.40, 501,   0,   0, -27, -91, -98, 2055, 225, 207, 158, 283, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1409, 73837904,   2, -26,  39,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.40, 501,   0,   0, -28, -95, -80, 2053, 228, 211, 158, 288, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1410, 73838888,   2, -26,  39,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.40, 501,   0,   0, -28, -96, -60, 2053, 230, 210, 158, 288, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1411, 73839872,   2, -26,  40,   0,   0,   0,  -2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 501,   1,   0, -28, -92, -56, 2055, 234, 210, 158, 286, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1412, 73840855,   1, -25,  41,   0,   0,   0,  -2,   1,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 501,   1,  -1, -29, -97, -38, 2048, 237, 205, 158, 281, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1413, 73841841,   1, -23,  41,   0,   0,   0,  -3,   5,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 501,   1,  -2, -30, -112, -35, 2047, 240, 196, 158, 273, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1414, 73842823,   1, -23,  42,   0,   0,   0,  -3,   6,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,  -2, -30, -136, -29, 2046, 242, 194, 158, 270, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1415, 73843807,   1, -22,  43,   0,   0,   0,  -3,   7,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,  -2, -31, -155, -24, 2052, 243, 191, 158, 269, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1416, 73844791,   1, -23,  44,   0,   0,   0,  -1,   5,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,  -2, -31, -155, -24, 2052, 241, 191, 158, 274, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1417, 73845775,   2, -23,  44,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,  -1, -32, -183, -21, 2061, 238, 194, 158, 282, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1418, 73846760,   2, -24,  45,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,  -1, -32, -186,  -3, 2065, 239, 204, 158, 294, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1419, 73847743,   1, -25,  46,   0,   0,   0,   0,  -6,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,   0, -33, -197,  12, 2071, 242, 214, 158, 304, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1420, 73848727,   1, -26,  46,   0,   0,   0,   0,  -8,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,   1, -33, -186,  26, 2075, 244, 221, 158, 311, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1421, 73849710,   1, -27,  47,   0,   0,   0,  -1,  -9,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   1,   1, -33, -149,  20, 2080, 247, 227, 158, 315, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1422, 73850694,   0, -27,  47,   0,   0,   0,  -2,  -8,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   2,   1, -33, -141,  18, 2090, 251, 227, 158, 314, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1423, 73851680,   0, -26,  48,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   2,   0, -34, -124,   0, 2090, 253, 217, 158, 304, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1424, 73852662,   0, -25,  48,   0,   0,   0,  -2,   2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   2,   0, -34, -122,  -5, 2086, 254, 206, 158, 294, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1425, 73853646,   0, -24,  49,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 243.8, 0.92, 502,   2,  -1, -35, -131, -38, 2084, 253, 196, 158, 286, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1426, 73854630,   1, -23,  50,   0,   0,   0,   0,   8,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 0.92, 502,   1,  -2, -35, -131, -38, 2084, 251, 184, 158, 280, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1427, 73855614,   2, -22,  51,   0,   0,   0,   2,   9,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 0.92, 502,   1,  -2, -36, -141, -95, 2087, 248, 176, 158, 280, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1428, 73856598,   2, -22,  51,   0,   0,   0,   3,   6,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 0.92, 502,   0,  -2, -37, -149, -120, 2088, 245, 179, 158, 287, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1429, 73857582,   3, -23,  52,   0,   0,   0,   5,   2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 0.92, 502,   0,  -1, -38, -167, -136, 2084, 243, 183, 158, 297, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1430, 73858565,   3, -24,  53,   0,   0,   0,   5,  -2,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 0.92, 502,   0,   0, -37, -179, -135, 2073, 243, 193, 158, 310, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1431, 73859549,   3, -26,  53,   0,   0,   0,   5,  -6,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,   0, -37, -179, -106, 2059, 243, 202, 158, 320, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1432, 73860533,   4, -26,  53,   0,   0,   0,   4,  -8,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,  -1,   1, -37, -167, -89, 2055, 246, 209, 158, 324, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1433, 73861517,   3, -26,  53,   0,   0,   0,   1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,   1, -36, -143, -80, 2054, 251, 213, 158, 322, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1434, 73862501,   2, -26,  53,   0,   0,   0,   0,  -5,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,   1, -37, -131, -54, 2050, 255, 212, 158, 317, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1435, 73863485,   3, -25,  53,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,   0, -37, -126, -23, 2038, 255, 203, 158, 308, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1436, 73864469,   2, -24,  52,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,  -1, -36, -144,  -8, 2031, 255, 195, 158, 297, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
1437, 73865453,   2, -22,  52,   0,   0,   0,  -1,   6,   0,   0,   0,   1,   1,  -1, 1000,   2, -17,   0,   0, 244.2, 1.00, 502,   0,  -2, -36, -154, -16, 2035, 255, 185, 158, 288, 85, ANGLE_MODE|HORIZON_MODE, 0, IDLE, 1, 1
