loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
286, 137288233,   1,  -2,  -1,   0,   0,   0,   2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,  -1,   1,   0,  93,  23, 1716, 158, 174, 166, 177, 29330, ANGLE_MODE, 0, IDLE, 1, 1
287, 137289217,   2,   1,  -1,   0,   0,   0,   6,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,  -1,  -1,   1,  87,  12, 1690, 167, 158, 184, 171, 29330, ANGLE_MODE, 0, IDLE, 1, 1
384, 137290201,   2,   3,  -2,   0,   0,   0,   6,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,  -1,  -2,   2,  56,   2, 1706, 182, 158, 200, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
385, 137291185,   0,   4,  -2,   0,   0,   0,   2,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   0,  -2,   2,  19, -26, 1743, 185, 158, 194, 159, 29330, ANGLE_MODE, 0, IDLE, 1, 1
386, 137292170,  -1,   2,  -2,   0,   0,   0,  -2,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   1,  -1,   1, -38, -38, 1781, 182, 167, 180, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
387, 137293153,  -1,   1,  -2,   0,   0,   0,  -4,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   1,   0,   1, -73, -68, 1817, 171, 170, 165, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
388, 137294137,   0,  -2,  -1,   0,   0,   0,  -3,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   0,   1,   0, -90, -78, 1854, 161, 177, 158, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
389, 137295121,   0,  -3,  -1,   0,   0,   0,   0, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   0,   2,   0, -89, -66, 1891, 158, 184, 160, 184, 29330, ANGLE_MODE, 0, IDLE, 1, 1
390, 137296104,   1,  -3,   0,   0,   0,   0,   1, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   0,   2,   0, -54, -57, 1909, 158, 187, 162, 189, 29330, ANGLE_MODE, 0, IDLE, 1, 1
391, 137297094,  -1,  -3,   0,   0,   0,   0,   0,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   0,   2,   0,  -8, -35, 1913, 160, 181, 158, 179, 29330, ANGLE_MODE, 0, IDLE, 1, 1
392, 137298073,  -1,  -2,   0,   0,   0,   0,  -2,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 797,   1,   1,   0,  -8, -35, 1913, 165, 176, 158, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
393, 137299056,  -1,   0,   0,   0,   0,   0,  -3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 797,   1,   0,  -1,  22, -27, 1906, 168, 164, 160, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
394, 137300040,   1,   2,   1,   0,   0,   0,   0,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,   0,  -1,  -1,  16, -16, 1908, 178, 158, 177, 161, 29330, ANGLE_MODE, 0, IDLE, 1, 1
395, 137301024,   2,   3,   2,   0,   0,   0,   4,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,  -1,  -2,  -2,  -6, -23, 1904, 190, 158, 196, 171, 29330, ANGLE_MODE, 0, IDLE, 1, 1
396, 137302012,   2,   3,   2,   0,   0,   0,   6,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,  -1,  -2,  -1, -66, -21, 1901, 188, 158, 200, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
397, 137302993,   1,   2,   1,   0,   0,   0,   4,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,  -1,  -1,  -1, -107,  -8, 1911, 178, 158, 185, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
398, 137303976,   0,  -1,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,   0,   1,   0, -126,   4, 1927, 159, 161, 158, 164, 29330, ANGLE_MODE, 0, IDLE, 1, 1
399, 137304960,   0,  -3,   1,   0,   0,   0,  -2,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.45, 797,   0,   2,   0, -102,  20, 1960, 164, 186, 158, 183, 29330, ANGLE_MODE, 0, IDLE, 1, 1
400, 137305944,   0,  -4,   0,   0,   0,   0,  -3, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   3,   0, -56,  13, 1977, 165, 198, 158, 193, 29330, ANGLE_MODE, 0, IDLE, 1, 1
401, 137306932,   0,  -3,   0,   0,   0,   0,  -2, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   2,   0, -19,   0, 2000, 162, 187, 158, 184, 29330, ANGLE_MODE, 0, IDLE, 1, 1
402, 137307913,  -1,  -1,   0,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,   0,  15, -28, 2013, 162, 170, 158, 166, 29330, ANGLE_MODE, 0, IDLE, 1, 1
403, 137308896,  -1,   1,  -1,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   1,  -1,   1,  25, -36, 2031, 175, 165, 171, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
404, 137309880,  -1,   2,  -1,   0,   0,   0,  -3,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   1,  -1,   1,  11, -52, 2036, 187, 167, 181, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
405, 137310864,  -1,   2,  -2,   0,   0,   0,  -3,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   1,  -1,   2, -20, -65, 2048, 186, 167, 182, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
406, 137311852,  -1,   0,  -2,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   1,   0,   1, -55, -60, 2060, 167, 165, 167, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
407, 137312832,   0,  -1,  -2,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,   1, -70, -32, 2070, 158, 166, 163, 165, 29330, ANGLE_MODE, 0, IDLE, 1, 1
408, 137313816,   1,  -2,  -1,   0,   0,   0,   3,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,   1, -81,  -6, 2076, 158, 172, 167, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
409, 137314802,   1,  -1,  -1,   0,   0,   0,   3,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,  -1,   0,   1, -81,  -6, 2076, 158, 167, 169, 173, 29330, ANGLE_MODE, 0, IDLE, 1, 1
410, 137315784,   1,   0,  -1,   0,   0,   0,   3,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   0,   1, -64,  14, 2072, 158, 162, 166, 165, 29330, ANGLE_MODE, 0, IDLE, 1, 1
411, 137316769,   0,   0,  -1,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   0,   0, -53,  30, 2065, 158, 158, 162, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
412, 137317752,  -1,  -1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,   0, -20,  24, 2068, 160, 163, 158, 159, 29330, ANGLE_MODE, 0, IDLE, 1, 1
413, 137318736,   1,  -1,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,  -1,  13,  27, 2075, 158, 165, 159, 165, 29330, ANGLE_MODE, 0, IDLE, 1, 1
414, 137319720,   1,  -1,   0,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.45, 797,   0,   1,  -1,  33,  -5, 2083, 158, 163, 160, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
415, 137320704,   1,   0,   1,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.50, 797,  -1,   0,  -1,  22, -17, 2091, 162, 158, 167, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
512, 137321691,   0,   1,   1,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.50, 797,   0,  -1,  -1,   2, -41, 2099, 170, 158, 171, 163, 29330, ANGLE_MODE, 0, IDLE, 1, 1
513, 137322672,   0,   2,   1,   0,   0,   0,  -1,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.50, 798,   0,  -1,  -1, -21, -38, 2095, 176, 159, 171, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
514, 137323656,  -1,   1,   1,   0,   0,   0,  -3,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.50, 798,   1,   0,  -1, -37, -36, 2077, 174, 164, 164, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
515, 137324640,  -1,  -1,   1,   0,   0,   0,  -3,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.50, 798,   1,   1,  -1, -31, -26, 2059, 167, 168, 158, 162, 29330, ANGLE_MODE, 0, IDLE, 1, 1
516, 137325624,   0,  -3,   1,   0,   0,   0,  -1,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   0,   2,  -1, -20, -14, 2044, 162, 177, 158, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
517, 137326609,   0,  -3,   1,   0,   0,   0,   0,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   0,   2,   0,  17,   0, 2040, 158, 179, 158, 181, 29330, ANGLE_MODE, 0, IDLE, 1, 1
518, 137327593,   0,  -3,   0,   0,   0,   0,   0,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   0,   2,   0,  37,   9, 2044, 160, 177, 158, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
519, 137328576,  -1,  -1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   1,   1,   0,  55,   0, 2062, 161, 167, 158, 163, 29330, ANGLE_MODE, 0, IDLE, 1, 1
520, 137329560,  -1,   1,  -1,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   1,   0,   1,  42,  -4, 2084, 172, 166, 167, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
521, 137330543,  -1,   2,  -1,   0,   0,   0,  -1,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   1,  -1,   0,  42,  -4, 2084, 179, 163, 176, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
522, 137331530,   0,   2,  -1,   0,   0,   0,   0,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 0.50, 798,   0,  -1,   1,  14, -24, 2112, 178, 159, 180, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
