loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
286, 123430069,   0,   1,  -1,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,  -1,  -1,  18,  95, 1936, 165, 163, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
287, 123431051,   1,   4,   0,   0,   0,   0,   3,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,  -1,  -2,   0,  76,  55, 1957, 182, 158, 191, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
384, 123432035,   2,   6,  -1,   0,   0,   0,   5,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,  -1,  -4,   1,  45,  51, 1975, 199, 158, 214, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
385, 123433019,   2,   6,  -1,   0,   0,   0,   5,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,  -1,  -4,   1,   2,  72, 1986, 199, 158, 215, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
386, 123434003,   0,   3,  -1,   0,   0,   0,   0,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,  -2,   1, -49,  97, 1999, 177, 160, 180, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
387, 123434988,   0,   0,  -1,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,   0,   0, -46,  89, 2004, 159, 166, 158, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
388, 123435972,  -1,  -3,  -1,   0,   0,   0,  -4, -13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   1,   2,   0, -39,  92, 2017, 165, 196, 158, 187, 5784, ANGLE_MODE, 0, IDLE, 1, 1
389, 123436955,   0,  -4,   0,   0,   0,   0,  -3, -18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,   3,  -1, -10,  77, 2038, 163, 205, 158, 199, 5784, ANGLE_MODE, 0, IDLE, 1, 1
390, 123437939,  -1,  -3,   0,   0,   0,   0,  -3, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   1,   2,  -1,   8,  69, 2033, 166, 197, 158, 191, 5784, ANGLE_MODE, 0, IDLE, 1, 1
391, 123438923,   1,   1,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,  -1,  -1,  42,  23, 2032, 158, 159, 158, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
392, 123439922,   0,   3,   0,   0,   0,   0,   0,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,  -2,   0,  63,  15, 2028, 180, 158, 179, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
393, 123440891,   0,   5,   0,   0,   0,   0,  -1,  14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 749,   0,  -3,   1,  38,  20, 2029, 195, 161, 194, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
394, 123441875,   1,   6,   0,   0,   0,   0,   2,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,   0,  -4,   0,   6,  11, 2021, 199, 158, 204, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
395, 123442859,   2,   4,   0,   0,   0,   0,   4,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,  -1,  -2,  -1, -42,   2, 2018, 182, 158, 194, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
396, 123443843,   2,   2,   1,   0,   0,   0,   5,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,  -1,  -1,  -1, -50,  24, 2010, 164, 158, 176, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
397, 123444830,   1,   0,   1,   0,   0,   0,   3,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,  -1,   0,   0, -50,  24, 2010, 158, 169, 165, 179, 5784, ANGLE_MODE, 0, IDLE, 1, 1
398, 123445811,   0,   0,   0,   0,   0,   0,  -1,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,   0,   0,   0, -45,  70, 2004, 159, 173, 158, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
399, 123446794,   0,   1,   0,   0,   0,   0,  -3,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,   0,  -1,   0, -72, 108, 2001, 163, 171, 158, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
400, 123447778,  -1,   2,   0,   0,   0,   0,  -4,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 1.07, 749,   0,  -1,   0, -28, 130, 1989, 169, 166, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
401, 123448762,   0,   1,   0,   0,   0,   0,  -3,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 749,   0,  -1,  -1,   6, 113, 1980, 166, 163, 159, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
402, 123449750,   0,   1,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 749,   0,   0,   0,  32,  81, 1977, 160, 161, 158, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
403, 123450732,   1,   0,   0,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,   0,   0,  23,  38, 1989, 158, 164, 159, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
404, 123451714,   1,   1,   0,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,  -1,  -1,   0,  55, -22, 1991, 159, 158, 166, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
405, 123452698,   0,   2,  -1,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,  -2,   1,   5, -25, 1981, 166, 158, 169, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
406, 123453682,   0,   3,  -1,   0,   0,   0,   0,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,  -2,   0,  -2, -29, 1958, 173, 158, 175, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
407, 123454670,   0,   3,  -1,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,  -2,   0, -24,  -1, 1923, 175, 163, 172, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
408, 123455650,   1,   2,  -1,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,  -1,  -1,   0, -17,   6, 1893, 164, 158, 167, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
409, 123456634,   0,   0,  -1,   0,   0,   0,   1,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,   0,   0,  -4,  14, 1860, 158, 167, 161, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
410, 123457618,   1,  -1,   0,   0,   0,   0,   1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,  -1,   1,   0,  28,  -1, 1843, 158, 173, 162, 176, 5784, ANGLE_MODE, 0, IDLE, 1, 1
411, 123458602,   0,  -1,   0,   0,   0,   0,   0,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,   1,   0,  49, -11, 1828, 158, 175, 159, 175, 5784, ANGLE_MODE, 0, IDLE, 1, 1
412, 123459590,   0,  -1,   0,   0,   0,   0,  -2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,   1,   0,  78,  -5, 1825, 161, 174, 158, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
413, 123460570,   0,   0,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 1.07, 750,   0,   0,  -1,  73, -18, 1829, 160, 164, 158, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
414, 123461554,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 750,   0,  -1,   0,  73, -18, 1829, 163, 158, 163, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
415, 123462538,   2,   1,   0,   0,   0,   0,   3,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 750,  -1,  -1,   0,  45,   4, 1839, 168, 158, 175, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
512, 123463522,   2,   1,   0,   0,   0,   0,   4,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 750,  -1,  -1,   1,   6,   4, 1860, 167, 158, 178, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
513, 123464509,   2,   1,  -1,   0,   0,   0,   3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 750,  -1,   0,   1,  -3,  23, 1885, 162, 158, 172, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
514, 123465491,   1,  -1,  -1,   0,   0,   0,   2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 751,  -1,   1,   1,  16,   6, 1899, 158, 164, 164, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
515, 123466474,   0,  -2,  -1,   0,   0,   0,  -2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 751,   0,   2,   0,  25,   4, 1909, 160, 177, 158, 172, 5784, ANGLE_MODE, 0, IDLE, 1, 1
516, 123467458,   0,  -2,  -1,   0,   0,   0,  -3,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 751,   0,   2,   0,  57, -19, 1913, 162, 182, 158, 175, 5784, ANGLE_MODE, 0, IDLE, 1, 1
517, 123468442,   0,  -3,   0,   0,   0,   0,  -3,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.8, 0.60, 751,   0,   2,   0,  82, -30, 1903, 164, 183, 158, 175, 5784, ANGLE_MODE, 0, IDLE, 1, 1
518, 123469427,   0,  -2,   0,   0,   0,   0,  -2,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   1,   0,  89, -33, 1901, 162, 173, 158, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
519, 123470411,   1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   1,   0,  88, -50, 1907, 158, 159, 160, 160, 5784, ANGLE_MODE, 0, IDLE, 1, 1
520, 123471393,   1,   0,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   0,   0,  80, -34, 1916, 161, 158, 165, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
521, 123472377,   1,  -1,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,  -1,   1,  -1,  59, -40, 1925, 162, 158, 166, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
522, 123473361,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   1,   0,  59, -40, 1925, 158, 159, 159, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
523, 123474345,   2,  -1,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,  -1,   1,  -1,  38,  -2, 1950, 158, 161, 163, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
524, 123475331,   1,  -2,   0,   0,   0,   0,   2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,  -1,   1,   0,  45, -15, 1971, 158, 163, 162, 169, 5784, ANGLE_MODE, 0, IDLE, 1, 1
525, 123476313,   1,  -2,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,  -1,   1,   0,  46,  19, 1985, 158, 163, 160, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
526, 123477297,   1,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,  -1,   1,   0,  53,   1, 2003, 158, 159, 162, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
527, 123478281,   0,  -2,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   1,   1,  71,   1, 2019, 159, 165, 158, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
528, 123479267,   1,  -2,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   1,   0,  81, -11, 2044, 158, 165, 158, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
529, 123480251,   0,  -3,   0,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.60, 751,   0,   2,   0,  54,  -2, 2057, 161, 173, 158, 169, 5784, ANGLE_MODE, 0, IDLE, 1, 1
530, 123481233,   0,  -2,   0,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   2,   0,  38,  10, 2068, 160, 171, 158, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
531, 123482217,   0,  -2,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   2,   0,   4,  17, 2069, 158, 165, 158, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
532, 123483201,   1,   0,   0,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   0,   1, -13,  45, 2081, 161, 158, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
533, 123484185,   1,  -1,  -1,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   0,   0, -13,  45, 2081, 164, 158, 169, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
534, 123485170,   0,  -1,  -1,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   1,   1, -32,  56, 2070, 162, 161, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
535, 123486153,   1,  -2,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,  -1,   1,   0, -53,  76, 2068, 158, 161, 162, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
536, 123487137,   0,  -3,  -1,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   2,   1, -29,  54, 2054, 158, 171, 159, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
537, 123488121,   0,  -3,  -1,   0,   0,   0,  -1,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.20, 751,   0,   2,   1, -41,  65, 2048, 158, 176, 159, 172, 5784, ANGLE_MODE, 0, IDLE, 1, 1
538, 123489105,   0,  -2,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 751,   0,   2,   1, -15,  60, 2044, 158, 169, 159, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
539, 123490090,   0,  -2,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0, -32,  85, 2035, 158, 163, 159, 160, 5784, ANGLE_MODE, 0, IDLE, 1, 1
540, 123491073,   1,  -1,  -1,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0, -26,  82, 2039, 160, 158, 164, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
541, 123492057,   1,  -1,   0,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0, -34,  86, 2040, 161, 158, 165, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
542, 123493041,   1,  -1,   0,   0,   0,   0,   2,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,  -1,   1,   0, -43,  87, 2062, 162, 158, 168, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
543, 123494024,   1,  -2,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,  -1, -53,  62, 2065, 158, 161, 161, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
640, 123495010,   1,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,  -1,   1,   0, -53,  62, 2065, 158, 160, 161, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
641, 123495992,   1,  -2,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,  -1,   1,  -1, -29,  25, 2070, 158, 161, 161, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
642, 123496976,   0,  -2,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0, -10,   1, 2048, 159, 165, 158, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
643, 123497960,   1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,  -1,   1,   0, -10,   3, 2041, 158, 159, 161, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
644, 123498944,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0,  15, -12, 2019, 158, 162, 158, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
645, 123499929,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0,   9,  -5, 2018, 160, 163, 158, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
646, 123500912,  -1,  -1,   0,   0,   0,   0,  -3,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.20, 752,   0,   1,   0,  14,  -6, 2020, 164, 164, 158, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
647, 123501896,   0,   0,   0,   0,   0,   0,  -3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,   0,   0,   0,  13,  -3, 2022, 168, 165, 162, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
648, 123502880,   0,   0,   0,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,   0,   0,   0,   9,  10, 2030, 167, 161, 165, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
649, 123503864,   0,  -1,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,   0,   0,   0,  -7,  22, 2029, 161, 158, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
650, 123504850,   1,   0,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,  -1,   0,   0,   6,  26, 2041, 160, 158, 166, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
651, 123505833,   1,  -2,   0,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,   0,   1,   0,   9,   9, 2040, 158, 163, 163, 169, 5784, ANGLE_MODE, 0, IDLE, 1, 1
652, 123506816,   1,  -1,   0,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,  -1,   1,   0,  12,  12, 2053, 158, 165, 163, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
653, 123507800,   1,  -2,   0,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.85, 752,   0,   1,   0,  21,   0, 2058, 158, 166, 162, 169, 5784, ANGLE_MODE, 0, IDLE, 1, 1
654, 123508784,   0,  -1,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 752,   0,   1,   1,  28,   8, 2072, 158, 164, 159, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
655, 123509772,   1,  -1,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 752,   0,   1,   0,  23,   1, 2088, 158, 159, 161, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
656, 123510752,   0,  -1,  -1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   1,  37,   4, 2092, 161, 160, 162, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
657, 123511736,   0,  -1,  -1,   0,   0,   0,  -2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   1,  37,   4, 2092, 163, 165, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
658, 123512720,  -1,  -1,  -1,   0,   0,   0,  -3,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   1,   1,   0,  19,   4, 2104, 163, 166, 158, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
659, 123513704,   0,  -1,  -1,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,   5,   0, 2098, 161, 163, 158, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
660, 123514691,   0,  -2,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,   0, -10, 2102, 158, 166, 158, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
661, 123515672,   0,  -2,   0,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,  18, -11, 2095, 158, 166, 162, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
662, 123516656,   0,  -2,   0,   0,   0,   0,   2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,  36, -13, 2098, 158, 165, 162, 169, 5784, ANGLE_MODE, 0, IDLE, 1, 1
663, 123517639,   1,  -2,   0,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,  -1,   1,   0,  23,  17, 2090, 158, 165, 162, 168, 5784, ANGLE_MODE, 0, IDLE, 1, 1
664, 123518623,   1,  -2,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,  31,  22, 2093, 158, 161, 161, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
665, 123519611,   1,  -1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,  -1,   1,   0,  33,  38, 2093, 159, 158, 164, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
666, 123520592,   1,  -1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.85, 753,   0,   1,   0,  23,  20, 2098, 160, 158, 164, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
667, 123521575,   0,  -1,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   0,   0,  10,  28, 2099, 161, 159, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
668, 123522559,   0,  -1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0,   7,  15, 2110, 159, 159, 158, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
669, 123523543,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0,   8,  12, 2115, 158, 160, 158, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
670, 123524531,   1,  -2,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0,   2,  11, 2124, 158, 164, 159, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
