loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 144313574,   1,  -1, -14,   0,   0,   0,   3,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 815,   0,   1,   7,  43, -25, 2003, 158, 185, 191, 167, 35753, 0, 0, IDLE, 0, 0
  1, 144314558,   0,   1, -10,   0,   0,   0,   2,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 815,   0,  -1,   3,  89, -53, 1999, 165, 173, 189, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  2, 144315545,   0,   2,  -5,   0,   0,   0,   0,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 815,   0,  -1,  -2, 126, -94, 1993, 176, 168, 186, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  3, 144316526,  -1,   2,   1,   0,   0,   0,  -2,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 816,   1,  -1,  -8, 127, -110, 1993, 182, 162, 175, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  4, 144317510,  -1,   2,   7,   0,   0,   0,  -2,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 816,   1,  -1, -13,  78, -97, 1986, 188, 158, 169, 167, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  5, 144318494,  -1,   1,  14,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 0.65, 816,   0,  -1, -17,  29, -74, 1989, 192, 158, 162, 181, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  6, 144319478,  -1,   0,  20,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 1.40, 816,   1,   0, -20, -37, -42, 1986, 199, 166, 158, 200, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  7, 144320466,   0,  -2,  24,   0,   0,   0,   0,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 1.40, 816,   0,   2, -20, -103,   9, 1985, 205, 176, 158, 221, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  8, 144321446,   0,  -4,  26,   0,   0,   0,   1, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 1.40, 816,   0,   3, -20, -162,  50, 1986, 206, 187, 158, 239, 35805, ANGLE_MODE, 0, IDLE, 1, 1
  9, 144322430,   0,  -8,  26,   0,   0,   0,   1, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 1.40, 816,   0,   5, -18, -172,  70, 1992, 207, 207, 158, 258, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 10, 144323414,  -1, -10,  25,   0,   0,   0,   0, -23,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.7, 1.40, 816,   0,   7, -15, -150,  70, 2005, 207, 222, 158, 268, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 11, 144324398,   0, -10,  22,   0,   0,   0,   0, -21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,   0,   7, -12, -121,  62, 2017, 200, 217, 158, 261, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 12, 144325385,   0,  -8,  19,   0,   0,   0,   1, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,   0,   5,  -8, -78,  60, 2026, 189, 192, 158, 230, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 13, 144326366,   1,  -4,  13,   0,   0,   0,   3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,  -1,   3,  -3, -22,  57, 2041, 180, 158, 161, 190, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 14, 144327350,   1,   1,   7,   0,   0,   0,   3,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,  -1,  -1,   2,  59,  49, 2058, 205, 158, 199, 178, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 15, 144328334,   0,   5,   0,   0,   0,   0,   1,  27,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,   0,  -3,   8,  59,  49, 2058, 218, 158, 220, 160, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 16, 144329318,  -1,   7,  -7,   0,   0,   0,  -2,  31,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,   1,  -4,  13, 105,  62, 2067, 234, 177, 244, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 17, 144330306,  -1,   6, -14,   0,   0,   0,  -3,  27,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 816,   1,  -4,  17, 152,  72, 2074, 228, 193, 247, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 18, 144331287,   0,   5, -22,   0,   0,   0,  -2,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   0,  -3,  26, 201,  86, 2081, 205, 206, 243, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 19, 144332270,   1,   5, -29,   0,   0,   0,   2,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   0,  -3,  23, 176, -37, 2083, 179, 208, 239, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 20, 144333254,  -1,   4, -29,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   1,  -3,  19, 187, -182, 2078, 180, 220, 229, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 21, 144334238,  -2,   3, -28,   0,   0,   0,  -4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   2,  -2,  19, 169, -166, 2065, 171, 223, 214, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 22, 144335225,  -1,   3, -27,   0,   0,   0,  -3,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   1,  -2,  16, 136, -153, 2038, 168, 218, 211, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 23, 144336206,  -2,   4, -24,   0,   0,   0,  -3,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   2,  -2,  12, 114, -161, 2021, 173, 212, 209, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 24, 144337190,  -1,   2, -19,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   1,  -1,   7, 114, -102, 2005, 161, 199, 191, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 25, 144338174,  -2,   0, -12,   0,   0,   0,  -1,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.40, 817,   1,   0,   0,  64, -120, 1977, 158, 199, 175, 171, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 26, 144339158,  -1,   1,  -7,   0,   0,   0,  -1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.87, 817,   1,  -1,   1, -27, -114, 1957, 158, 182, 166, 165, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 27, 144340145,   2,   2,  -4,   0,   0,   0,   6,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.87, 817,  -1,  -1,  -3, -39, -137, 1947, 158, 166, 180, 175, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 28, 144341126,   2,   0,   2,   0,   0,   0,   8,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.87, 817,  -1,   0,  -7, -129, -108, 1938, 158, 163, 172, 185, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 29, 144342110,   1,   1,   7,   0,   0,   0,   6,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.87, 817,  -1,  -1, -11, -148, -53, 1915, 167, 158, 167, 184, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 30, 144343094,  -1,   1,  12,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.87, 817,   1,   0, -13, -148, -53, 1915, 183, 162, 158, 184, 35805, ANGLE_MODE, 0, IDLE, 1, 1
 31, 144344078,  -1,  -2,  15,   0,   0,   0,  -2,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 817,   1,   1, -15, -175, -70, 1903, 194, 177, 158, 200, 35805, ANGLE_MODE, 0, IDLE, 1, 1
128, 144345064,  -3,  -5,  20,   0,   0,   0,  -8, -13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 817,   2,   4, -18, -209, -33, 1935, 217, 214, 158, 231, 35805, ANGLE_MODE, 0, IDLE, 1, 1
129, 144346047,  -1,  -6,  20,   0,   0,   0,  -4, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   1,   4, -14, -210, -24, 1973, 204, 208, 158, 238, 35805, ANGLE_MODE, 0, IDLE, 1, 1
130, 144347030,   0,  -6,  20,   0,   0,   0,  -1, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   4, -13, -242,  54, 2010, 200, 200, 158, 235, 35805, ANGLE_MODE, 0, IDLE, 1, 1
131, 144348014,   2,  -5,  20,   0,   0,   0,   6, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,  -1,   4, -14, -214,  57, 2080, 182, 174, 158, 226, 35805, ANGLE_MODE, 0, IDLE, 1, 1
132, 144348998,   2,  -4,  19,   0,   0,   0,   6,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,  -1,   3, -12, -202,  58, 2129, 179, 158, 160, 209, 35805, ANGLE_MODE, 0, IDLE, 1, 1
133, 144349984,   1,  -3,  18,   0,   0,   0,   4,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   2, -10, -137, 115, 2164, 192, 158, 167, 201, 35805, ANGLE_MODE, 0, IDLE, 1, 1
134, 144350967,   0,   1,  16,   0,   0,   0,   0,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,  -9, -84, 314, 2171, 207, 158, 177, 188, 35805, ANGLE_MODE, 0, IDLE, 1, 1
135, 144351950,   0,   0,  13,   0,   0,   0,  -2,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,  -5, -20, 428, 2177, 205, 158, 176, 178, 35805, ANGLE_MODE, 0, IDLE, 1, 1
136, 144352933,   0,   1,   9,   0,   0,   0,  -2,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,  -3,  37, 479, 2193, 197, 158, 176, 171, 35805, ANGLE_MODE, 0, IDLE, 1, 1
137, 144353917,   0,   0,   4,   0,   0,   0,  -1,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,   3,  88, 523, 2181, 178, 158, 169, 164, 35805, ANGLE_MODE, 0, IDLE, 1, 1
138, 144354901,  -1,   1,  -2,   0,   0,   0,  -1,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,   8, 110, 517, 2189, 172, 165, 172, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
139, 144355887,   1,   1,  -6,   0,   0,   0,   2,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,   9, 110, 517, 2189, 160, 165, 177, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
140, 144356869,   1,   1, -11,   0,   0,   0,   1,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,  -1,  -1,  12,  96, 420, 2173, 165, 174, 191, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
141, 144357853,   0,   1, -14,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,   0,  12,  78, 331, 2140, 163, 182, 193, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
142, 144358837,   0,   2, -16,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 1.87, 818,   0,  -1,  12,  53, 289, 2124, 167, 187, 197, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
143, 144359821,   1,   0, -17,   0,   0,   0,   2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 2.37, 818,   0,   0,  13,  90, 227, 2124, 158, 189, 194, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
144, 144360806,   2,   2, -17,   0,   0,   0,   3,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 2.37, 819,  -1,  -1,  12,  86, 176, 2113, 158, 182, 200, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
145, 144361789,   2,   2, -16,   0,   0,   0,   4,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 2.37, 819,  -1,  -1,   9,  72, 129, 2100, 158, 181, 199, 160, 35805, ANGLE_MODE, 0, IDLE, 1, 1
146, 144362773,   1,   3, -14,   0,   0,   0,   1,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.4, 2.37, 819,  -1,  -2,   6,  72, 135, 2095, 169, 180, 198, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
147, 144363757,   0,   2, -10,   0,   0,   0,  -1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   0,  -1,   2,  71,  94, 2047, 171, 178, 188, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
148, 144364741,  -1,   3,  -5,   0,   0,   0,  -4,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,  -2,  -2,  48,  93, 2003, 179, 178, 178, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
149, 144365729,  -2,   1,  -1,   0,   0,   0,  -6,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,  -1,  -3,  26,  78, 1969, 174, 174, 162, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
150, 144366709,  -1,   1,   1,   0,   0,   0,  -5,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,   0,  -3,  33,  43, 1969, 172, 173, 158, 164, 35805, ANGLE_MODE, 0, IDLE, 1, 1
151, 144367693,  -1,   0,   2,   0,   0,   0,  -2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,   0,  -3,  21, -30, 1965, 168, 176, 158, 175, 35805, ANGLE_MODE, 0, IDLE, 1, 1
152, 144368677,  -1,  -1,   3,   0,   0,   0,  -3,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,   1,  -3, -17, -24, 1988, 172, 182, 158, 180, 35805, ANGLE_MODE, 0, IDLE, 1, 1
153, 144369661,  -2,  -2,   4,   0,   0,   0,  -2,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   2,   1,  -4, -17, -24, 1988, 173, 184, 158, 183, 35805, ANGLE_MODE, 0, IDLE, 1, 1
154, 144370645,  -3,  -2,   5,   0,   0,   0,  -5,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   2,   1,  -6, -31,   5, 2024, 183, 187, 158, 182, 35805, ANGLE_MODE, 0, IDLE, 1, 1
155, 144371629,  -4,  -2,   7,   0,   0,   0,  -7,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   3,   2,  -5, -30,  17, 2054, 190, 194, 158, 187, 35805, ANGLE_MODE, 0, IDLE, 1, 1
156, 144372613,  -3,  -2,   7,   0,   0,   0,  -5,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   2,   1,  -6, -43,  14, 2073, 188, 185, 158, 183, 35805, ANGLE_MODE, 0, IDLE, 1, 1
157, 144373597,  -1,  -1,   7,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   1,   1,  -5, -46, -23, 2078, 173, 165, 158, 178, 35805, ANGLE_MODE, 0, IDLE, 1, 1
158, 144374581,   1,  -1,   6,   0,   0,   0,   6,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 819,   0,   1,  -2, -23, -34, 2097, 170, 158, 172, 182, 35805, ANGLE_MODE, 0, IDLE, 1, 1
159, 144375566,   1,  -1,   4,   0,   0,   0,  10,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 820,  -1,   0,  -1, -14, -75, 2112, 167, 158, 181, 186, 35805, ANGLE_MODE, 0, IDLE, 1, 1
256, 144376549,   3,  -1,   2,   0,   0,   0,  10,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 820,  -2,   1,   0,  48, -69, 2150, 165, 158, 184, 187, 35805, ANGLE_MODE, 0, IDLE, 1, 1
257, 144377533,   2,   0,   1,   0,   0,   0,   7,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 820,  -1,   0,   0,  96, -64, 2172, 164, 158, 178, 176, 35805, ANGLE_MODE, 0, IDLE, 1, 1
258, 144378517,   1,  -1,   1,   0,   0,   0,   3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 2.37, 820,   0,   1,  -1,  97, -78, 2205, 163, 158, 167, 167, 35805, ANGLE_MODE, 0, IDLE, 1, 1
259, 144379501,   0,   0,   2,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 1.35, 820,   0,   0,  -1,  79, -86, 2213, 162, 159, 158, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
260, 144380486,   1,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 1.35, 820,  -1,   0,   1,  80, -95, 2214, 161, 158, 163, 162, 35805, ANGLE_MODE, 0, IDLE, 1, 1
261, 144381470,   2,   1,  -1,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 1.35, 820,  -1,  -1,   3,  55, -110, 2219, 166, 158, 175, 162, 35805, ANGLE_MODE, 0, IDLE, 1, 1
262, 144382453,   3,   2,  -3,   0,   0,   0,   4,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 1.35, 820,  -2,  -1,   5,  -2, -131, 2214, 167, 158, 187, 164, 35805, ANGLE_MODE, 0, IDLE, 1, 1
263, 144383437,   1,   3,  -5,   0,   0,   0,   1,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.4, 1.35, 820,  -1,  -2,   4, -36, -117, 2217, 174, 163, 187, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
264, 144384421,   0,   2,  -5,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.35, 820,   0,  -1,   3, -36, -117, 2217, 176, 173, 180, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
265, 144385420,  -2,   0,  -5,   0,   0,   0,  -7,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.35, 820,   1,   0,   3, -45, -121, 2220, 173, 184, 164, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
266, 144386389,  -2,  -2,  -4,   0,   0,   0,  -7,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.35, 820,   1,   1,   1, -46, -125, 2229, 167, 191, 158, 168, 35805, ANGLE_MODE, 0, IDLE, 1, 1
267, 144387373,   0,  -1,  -3,   0,   0,   0,  -4,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.35, 820,   0,   1,   1, -72, -118, 2228, 161, 184, 158, 170, 35805, ANGLE_MODE, 0, IDLE, 1, 1
268, 144388357,   1,  -1,  -2,   0,   0,   0,   1,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.35, 820,   0,   1,   1, -73, -118, 2229, 158, 174, 166, 173, 35805, ANGLE_MODE, 0, IDLE, 1, 1
