loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 39869498,  11, -16,   8,   0,   0,   0,  35, -15,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 237.5, 0.00, 625,  -6,   4,   0, -268, -293, 1967, 158, 201, 230, 304, 32558, 0, 0, IDLE, 0, 0
282, 39958033,   7,  -9,  -3,   0,   0,   0,  18,   7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -4,  -1,   1, -169,  81, 2021, 158, 166, 210, 207, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
283, 39959017,   5, -10,  -2,   0,   0,   0,  11,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -2,   0,   1, -147, 259, 1990, 158, 179, 192, 205, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
284, 39960002,   2, -12,  -2,   0,   0,   0,   0,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -1,   1,   0, -83, 372, 1956, 158, 193, 165, 194, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
285, 39960985,   0, -13,  -1,   0,   0,   0,  -9,  -9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   1,   2,   0, -13, 373, 1968, 174, 218, 158, 199, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
286, 39961967,  -1, -13,   0,   0,   0,   0, -12,  -9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   2,  -1,  26, 294, 2016, 184, 226, 158, 200, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
287, 39962952,  -1, -13,   1,   0,   0,   0, -12,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   1,  -1,  31, 137, 2047, 184, 218, 158, 194, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
384, 39963936,  -2, -12,   1,   0,   0,   0, -10,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   1,  -1,  19, -51, 2041, 183, 209, 158, 187, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
385, 39964920,  -1, -11,   1,   0,   0,   0,  -7,   2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   0,   0, -25, -203, 1996, 175, 191, 158, 177, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
386, 39965903,   2,  -9,   0,   0,   0,   0,   1,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   0,  -1,   0, -25, -203, 1996, 158, 164, 162, 170, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
387, 39966887,   5,  -8,   0,   0,   0,   0,  10,   9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -2,  -1,   0, -99, -269, 1973, 158, 158, 186, 185, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
388, 39967871,   7,  -8,   0,   0,   0,   0,  16,  10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -4,  -2,   0, -166, -202, 1995, 162, 158, 204, 201, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
389, 39968854,   7,  -7,   1,   0,   0,   0,  16,   9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -4,  -2,  -1, -184, -60, 2022, 163, 158, 205, 202, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
390, 39969838,   5,  -9,   1,   0,   0,   0,   9,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,  -2,  -1,  -1, -147,  95, 2014, 158, 162, 183, 191, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
391, 39970822,   2, -11,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   0,   0,  -1, -88, 194, 1990, 158, 181, 158, 185, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
392, 39971805,  -1, -13,   1,   0,   0,   0, -10,  -9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   2,  -1, -33, 221, 1982, 181, 222, 158, 203, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
393, 39972789,  -2, -13,   1,   0,   0,   0, -15, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   1,  -1,   1, 170, 2013, 192, 233, 158, 204, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
394, 39973773,  -2, -11,   2,   0,   0,   0, -13,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.72, 623,   2,   0,  -1,   3,  48, 2056, 189, 217, 158, 192, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
395, 39974757,  -2, -10,   2,   0,   0,   0, -10,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.62, 623,   3,   0,  -1, -26, -117, 2069, 186, 202, 158, 181, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
396, 39975741,  -2, -10,   2,   0,   0,   0,  -8,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.62, 623,   3,   0,  -1, -78, -243, 2046, 180, 190, 158, 175, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
397, 39976725,   0,  -9,   1,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.62, 623,   1,  -1,   0, -78, -243, 2046, 163, 169, 158, 169, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
398, 39977708,   3,  -9,   1,   0,   0,   0,   7,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -1,  -1,   0, -133, -270, 2036, 158, 162, 175, 182, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
399, 39978692,   5,  -8,   0,   0,   0,   0,  13,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -3,  -2,   0, -148, -209, 2057, 158, 162, 192, 198, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
400, 39979676,   6,  -8,   0,   0,   0,   0,  16,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -3,  -2,   0, -126, -86, 2064, 158, 161, 199, 202, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
401, 39980659,   5,  -8,   1,   0,   0,   0,  13,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -3,  -2,  -1, -86,  53, 2030, 158, 162, 191, 197, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
402, 39981643,   3, -10,   1,   0,   0,   0,   4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -1,   0,  -1, -19, 149, 1994, 158, 179, 168, 192, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
403, 39982627,   0, -13,   1,   0,   0,   0,  -7, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   1,   2,   0,  31, 172, 1993, 173, 215, 158, 203, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
404, 39983610,  -2, -13,   1,   0,   0,   0, -12, -13,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   2,   2,   0,  45, 120, 2019, 185, 234, 158, 208, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
405, 39984594,  -2, -13,   1,   0,   0,   0, -12,  -9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   2,   1,  -1,  23,  17, 2052, 186, 226, 158, 201, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
406, 39985578,  -2, -12,   1,   0,   0,   0,  -9,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   2,   1,  -1,  23,  17, 2052, 180, 212, 158, 193, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
407, 39986562,  -2, -13,   1,   0,   0,   0,  -7,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   2,   1,   0,  -6, -110, 2057, 175, 204, 158, 190, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
408, 39987545,   0, -12,   1,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   1,   1,   0, -38, -188, 2035, 163, 186, 158, 183, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
409, 39988529,   3, -11,   0,   0,   0,   0,   5,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -1,   0,   0, -61, -205, 2030, 158, 173, 173, 189, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
410, 39989513,   5, -11,   0,   0,   0,   0,  12,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -2,   0,   1, -74, -159, 2041, 158, 172, 191, 203, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
411, 39990496,   6, -10,  -1,   0,   0,   0,  15,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -3,   0,   1, -83, -37, 2028, 158, 169, 199, 208, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
412, 39991480,   6,  -9,  -1,   0,   0,   0,  13,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -3,  -1,   0, -65,  88, 1999, 158, 164, 197, 200, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
413, 39992464,   4,  -9,  -1,   0,   0,   0,   8,   7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,  -2,  -1,   0, -28, 146, 1992, 158, 163, 182, 185, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
414, 39993447,   2, -10,   0,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.62, 623,   0,   0,   0, -17, 160, 2005, 158, 172, 159, 172, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
415, 39994431,   0, -11,   0,   0,   0,   0,  -9,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.67, 623,   1,   0,   0, -17, 160, 2005, 174, 199, 158, 181, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
512, 39995416,   0, -11,   0,   0,   0,   0, -11,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.67, 623,   1,   0,   0, -34, 115, 2022, 178, 205, 158, 184, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
513, 39996400,  -1, -12,   0,   0,   0,   0, -10,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.67, 623,   2,   1,   0, -49,  18, 2032, 177, 208, 158, 187, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
514, 39997382,  -1, -13,   0,   0,   0,   0,  -8,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.3, 0.67, 623,   2,   2,   0, -59, -76, 2030, 176, 211, 158, 193, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
515, 39998366,  -1, -12,   0,   0,   0,   0,  -6,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   1,   1,   0, -69, -138, 2027, 169, 201, 158, 189, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
516, 39999350,   1, -11,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   0,   0,   1, -88, -131, 2041, 158, 180, 161, 182, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
517, 40000335,   3, -11,  -1,   0,   0,   0,   6,   2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,   0,   1, -96, -63, 2048, 158, 176, 176, 191, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
518, 40001319,   4, -11,  -1,   0,   0,   0,   8,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,   1,   1, -95,  36, 2029, 158, 179, 182, 199, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
519, 40002301,   4, -10,  -1,   0,   0,   0,   8,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -2,  -1,   1, -97, 133, 1993, 158, 173, 183, 193, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
520, 40003285,   3,  -7,  -1,   0,   0,   0,   6,   8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,  -2,   0, -97, 133, 1993, 158, 159, 178, 175, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
521, 40004270,   2,  -8,  -1,   0,   0,   0,   0,   9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   0,  -2,   0, -97, 180, 1982, 158, 158, 164, 160, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
522, 40005252,   1,  -9,  -1,   0,   0,   0,  -4,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   1,  -1,   1, -92, 177, 2000, 163, 170, 158, 162, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
523, 40006238,   1,  -9,  -1,   0,   0,   0,  -4,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   0,  -1,   0, -81, 126, 2013, 163, 180, 158, 171, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
524, 40007220,   0, -11,   0,   0,   0,   0,  -4,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   1,   0,   0, -54,  46, 2018, 165, 192, 158, 183, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
525, 40008203,   0, -12,   0,   0,   0,   0,  -5,  -7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   1,   1,   0, -29, -45, 2022, 168, 204, 158, 194, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
526, 40009187,   1, -12,   0,   0,   0,   0,  -3,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   1,   1,   0, -15, -96, 2027, 162, 199, 158, 196, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
527, 40010171,   2, -11,   0,   0,   0,   0,   1,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,   0,   0,  -1,  -7, -104, 2038, 158, 187, 164, 193, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
528, 40011157,   3, -11,   1,   0,   0,   0,   4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,   0,  -1,  -7, -68, 2045, 158, 180, 170, 194, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
529, 40012138,   3, -12,   0,   0,   0,   0,   6,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,   1,   0, -25,  -1, 2022, 158, 182, 174, 200, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
530, 40013122,   3, -11,   0,   0,   0,   0,   4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,   0,   0, -63,  68, 1988, 158, 180, 172, 194, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
531, 40014106,   2,  -9,   0,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.67, 623,  -1,  -1,   0, -93, 105, 1977, 158, 166, 167, 175, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
532, 40015089,   2,  -8,   0,   0,   0,   0,   0,   8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.75, 623,   0,  -2,   0, -93, 105, 1977, 158, 159, 161, 162, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
533, 40016075,   1,  -9,   0,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.75, 623,   0,  -1,   0, -111,  93, 1994, 160, 169, 158, 167, 32558, ANGLE_MODE|MAG, 0, IDLE, 1, 1
640, 40026892,   0, -10,  -1,   0,   0,   0,  -5,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   1,  -1,   0, -138,  91, 1985, 165, 183, 158, 174, 32558, MAG, 0, IDLE, 1, 1
641, 40027878,   0, -11,   0,   0,   0,   0,  -6,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   1,   0,   0, -99,  49, 2007, 168, 198, 158, 186, 32558, MAG, 0, IDLE, 1, 1
642, 40028861,   0, -12,  -1,   0,   0,   0,  -5,  -7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   1,   1,   1, -62,   9, 2007, 167, 204, 158, 192, 32558, MAG, 0, IDLE, 1, 1
643, 40029845,   0, -13,  -1,   0,   0,   0,  -3,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   1,   1,   0,  -4, -40, 1997, 163, 203, 158, 195, 32558, MAG, 0, IDLE, 1, 1
644, 40030829,   0, -13,  -1,   0,   0,   0,  -2,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   1,   2,   0,  36, -73, 2006, 161, 201, 158, 196, 32558, MAG, 0, IDLE, 1, 1
645, 40031813,   2, -12,   0,   0,   0,   0,   2,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,   0,   1,   0,  31, -66, 2025, 158, 190, 165, 195, 32558, MAG, 0, IDLE, 1, 1
646, 40032796,   3, -11,   0,   0,   0,   0,   6,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,  -1,   0,   0,   5, -30, 2037, 158, 178, 176, 194, 32558, MAG, 0, IDLE, 1, 1
647, 40033780,   3, -10,   0,   0,   0,   0,   6,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.75, 623,  -1,   0,   0, -19,   8, 2033, 158, 171, 175, 187, 32558, MAG, 0, IDLE, 1, 1
648, 40034764,   2, -10,   0,   0,   0,   0,   4,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.77, 623,  -1,  -1,   0, -47,  59, 2018, 158, 167, 171, 179, 32558, MAG, 0, IDLE, 1, 1
649, 40035747,   2, -10,   0,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.77, 623,  -1,  -1,   0, -76,  82, 2011, 158, 170, 167, 177, 32558, MAG, 0, IDLE, 1, 1
650, 40036731,   1, -10,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.77, 623,   0,   0,   0, -76,  82, 2011, 158, 174, 161, 175, 32558, MAG, 0, IDLE, 1, 1
