loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 35931694,  -5, -32,  -9,   0,   0,   0, -22, -60,   0,   0,   0,   1,   1, -15, 1000,   0,  -8,  -3,   0, 236.7, 3.45, 618,   3,  13,  14, -240, 309, 1943, 191, 382, 158, 315, 0, 0, 0, IDLE, 0, 0
283, 36021211,   2,  -5,  -1,   0,   0,   0,   4,  18,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -1,  -4,  -1, -284, -83, 2008, 179, 158, 193, 168, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
284, 36022195,   1,  -8,  -1,   0,   0,   0,   3,   9,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   0,  -2,  -1, -309, -172, 1998, 160, 158, 169, 166, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
285, 36023179,   4, -10,   0,   0,   0,   0,   6,   0,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.65, 619,  -2,  -1,  -1, -264, -163, 2018, 158, 176, 176, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
286, 36024163,   6, -12,   0,   0,   0,   0,  12,  -8,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.65, 619,  -4,   1,  -1, -264, -163, 2018, 158, 195, 190, 230, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
287, 36025146,   3, -16,   0,   0,   0,   0,   6, -17,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.65, 619,  -1,   3,   0, -129, -128, 2048, 158, 220, 174, 237, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
384, 36026130,   0, -17,  -1,   0,   0,   0,  -3, -21,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   0,   4,   2,   0, -32, 2062, 162, 235, 158, 227, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
385, 36027114,   1, -15,  -3,   0,   0,   0,  -4, -16,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   0,   3,   2,  81,  99, 2034, 159, 222, 158, 212, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
386, 36028099,  -1, -14,  -4,   0,   0,   0,  -7,  -8,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   1,   2,   2,  87, 140, 2013, 165, 214, 158, 194, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
387, 36029081,  -5, -14,  -4,   0,   0,   0, -15,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   4,   2,   2,  29, 108, 2034, 189, 230, 158, 184, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
388, 36030065,  -4, -12,  -4,   0,   0,   0, -15,   2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   3,   1,   2, -71,  78, 2052, 187, 214, 158, 171, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
389, 36031049,   1,  -9,  -4,   0,   0,   0,  -2,  10,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,  -1,   0, 243.5, 0.65, 619,   0,  -1,   3, -71,  78, 2052, 162, 168, 166, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
390, 36032032,   4,  -8,  -4,   0,   0,   0,   9,  15,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,  -2,  -2,   2, -144,  25, 2038, 166, 158, 196, 176, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
391, 36033016,   5,  -8,  -3,   0,   0,   0,  15,  14,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,  -3,  -2,   0, -150, -36, 2029, 165, 158, 207, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
392, 36034000,   9,  -7,  -1,   0,   0,   0,  20,  12,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,  -6,  -3,  -1, -89, -28, 2031, 167, 158, 221, 213, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
393, 36034983,  10,  -6,  -1,   0,   0,   0,  22,  12,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,  -6,  -4,   0,   0,  33, 2031, 172, 158, 229, 220, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
394, 36035967,   6,  -8,  -1,   0,   0,   0,  12,   8,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,  -4,  -2,   1, 100,  87, 2026, 160, 158, 192, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
395, 36036951,   1, -11,  -2,   0,   0,   0,  -5,  -2,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   0,   0,   2, 144, 149, 2029, 164, 189, 158, 182, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
396, 36037937,   0, -12,  -3,   0,   0,   0, -13, -10,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   0,   1,   2, 117, 200, 2026, 180, 222, 158, 197, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
397, 36038918,  -1, -13,  -3,   0,   0,   0, -14, -11,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   1,   1,   2,  35, 174, 2031, 184, 231, 158, 201, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
398, 36039902,  -4, -14,  -3,   0,   0,   0, -18, -13,   0,   0,   2,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   3,   2,   2, -57,  89, 2041, 196, 250, 158, 206, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
399, 36040886,  -4, -15,  -3,   0,   0,   0, -18, -14,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   4,   3,   2, -124,   0, 2050, 196, 255, 158, 209, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
400, 36041869,  -1, -14,  -4,   0,   0,   0,  -9,  -9,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.65, 619,   1,   2,   3, -124,   0, 2050, 171, 219, 158, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
401, 36042853,   3, -11,  -3,   0,   0,   0,   5,   0,   0,   0,   1,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.30, 619,  -2,   0,   2, -136, -64, 2061, 158, 184, 179, 194, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
402, 36043837,   5,  -9,  -2,   0,   0,   0,  13,   8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.30, 619,  -3,  -1,   0, -94, -84, 2067, 158, 165, 195, 194, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
403, 36044820,   6,  -8,  -1,   0,   0,   0,  15,  11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.30, 619,  -4,  -2,  -1, -24, -52, 2066, 162, 158, 203, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
404, 36045804,   7,  -8,   0,   0,   0,   0,  15,  12,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.30, 619,  -4,  -2,  -1,  34,  12, 2058, 166, 158, 207, 199, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
405, 36046788,   5,  -8,   1,   0,   0,   0,   9,   9,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -3,  -2,  -1,  74,  68, 2049, 161, 158, 185, 185, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
406, 36047772,   1,  -9,   1,   0,   0,   0,  -1,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -1,  -1,   0,  66,  88, 2041, 159, 169, 158, 170, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
407, 36048754,   0, -10,   0,   0,   0,   0,  -8,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,  -1,   0,  21,  97, 2030, 174, 196, 158, 180, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
408, 36049739,   0, -11,   0,   0,   0,   0, -10,  -5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,   0,  -1, -31,  55, 2025, 178, 208, 158, 189, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
409, 36050723,  -2, -13,   1,   0,   0,   0, -11,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   2,   1,  -1, -75, -57, 2031, 183, 222, 158, 200, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
410, 36051707,  -2, -14,   1,   0,   0,   0, -10, -11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   2,   2,  -1, -78, -147, 2041, 182, 227, 158, 207, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
411, 36052690,   0, -14,   1,   0,   0,   0,  -4, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   0,   2,   0, -58, -169, 2048, 166, 209, 158, 203, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
412, 36053672,   2, -12,   0,   0,   0,   0,   2,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -1,   1,   1, -58, -169, 2048, 158, 189, 166, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
413, 36054658,   3, -11,   0,   0,   0,   0,   6,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -1,   0,   0, -18, -134, 2049, 158, 178, 176, 195, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
414, 36055641,   4, -11,   0,   0,   0,   0,   9,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -2,   0,  -1,  11, -59, 2039, 158, 174, 182, 198, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
415, 36056625,   4, -11,   1,   0,   0,   0,   8,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -2,   0,  -1,   6,  34, 2019, 158, 169, 179, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
512, 36057609,   2, -10,   1,   0,   0,   0,   3,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,  -1,  -1,  -1, -25, 114, 2003, 158, 163, 166, 176, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
513, 36058592,   0,  -9,   1,   0,   0,   0,  -4,   7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   0,  -1,   0, -67, 139, 2004, 166, 169, 158, 164, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
514, 36059576,  -1,  -9,   0,   0,   0,   0,  -8,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,  -1,   0, -115, 130, 2007, 174, 181, 158, 166, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
515, 36060560,  -1, -10,   0,   0,   0,   0,  -8,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,  -1,   0, -139,  57, 2006, 174, 189, 158, 172, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
516, 36061544,  -1, -11,   0,   0,   0,   0,  -6,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,   0,   0, -132, -43, 2007, 170, 191, 158, 179, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
517, 36062527,  -1, -11,   0,   0,   0,   0,  -4,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.30, 619,   1,   0,   0, -105, -118, 2008, 167, 191, 158, 184, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
518, 36063511,   0, -11,   0,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.27, 619,   1,   0,   1, -64, -149, 2018, 162, 190, 158, 185, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
519, 36064495,   1, -11,  -1,   0,   0,   0,   2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.27, 619,   0,   0,   2, -64, -149, 2018, 158, 185, 166, 189, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
520, 36065478,   2, -11,  -2,   0,   0,   0,   5,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.4, 0.27, 619,  -1,   0,   2, -30, -141, 2029, 158, 182, 175, 192, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
521, 36066462,   2, -11,  -2,   0,   0,   0,   5,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   0,   1, -12, -93, 2025, 158, 185, 174, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
522, 36067446,   2, -12,  -2,   0,   0,   0,   3,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   0,   1, -26, -16, 2008, 158, 187, 171, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
523, 36068431,   1, -11,  -2,   0,   0,   0,   2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   0,   0, -48,  49, 1992, 158, 185, 166, 188, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
524, 36069413,   0, -11,  -1,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   0,   0, -67,  71, 1993, 159, 182, 158, 177, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
525, 36070397,  -1, -11,  -1,   0,   0,   0,  -4,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   1,   0,   0, -74,  60, 2004, 165, 185, 158, 175, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
526, 36071381,   0, -11,   0,   0,   0,   0,  -3,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   1,   0,   0, -70,  24, 2010, 164, 184, 158, 177, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
527, 36072364,   0, -12,   0,   0,   0,   0,  -2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   0,  -1, -57, -32, 2010, 162, 186, 158, 182, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
528, 36073348,   0, -12,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   0,  -1, -40, -91, 2015, 160, 186, 158, 185, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
529, 36074332,   1, -12,   1,   0,   0,   0,   2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   1,   0, -40, -91, 2015, 158, 185, 162, 192, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
530, 36075315,   2, -12,   0,   0,   0,   0,   4,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   1,   0, -42, -124, 2024, 158, 186, 168, 197, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
531, 36076299,   2, -12,   0,   0,   0,   0,   4,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   1,   1, -67, -113, 2028, 158, 184, 171, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
532, 36077283,   2, -12,  -1,   0,   0,   0,   4,  -1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   1,   1, -87, -71, 2029, 158, 184, 172, 195, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
533, 36078266,   2, -13,  -1,   0,   0,   0,   3,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   1,   0, -86, -24, 2026, 158, 188, 169, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
534, 36079250,   2, -12,  -1,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,  -1,   1,   0, -80,   7, 2021, 158, 187, 164, 189, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
535, 36080234,   1, -11,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,   0,   0, -69,  40, 2018, 158, 178, 159, 177, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
536, 36081218,   1, -10,   0,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   0,  -1,  -1, -37,  36, 2029, 161, 173, 158, 170, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
537, 36082201,   0, -10,   0,   0,   0,   0,  -4,   5,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.27, 619,   1,   0,  -1, -17,  -2, 2042, 166, 176, 158, 170, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
538, 36083185,   0, -11,   1,   0,   0,   0,  -3,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 0.82, 619,   0,   0,  -1, -12, -33, 2042, 166, 178, 158, 173, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
539, 36084169,   0, -11,   1,   0,   0,   0,  -3,   2,   0,   0,   0,   1,   1,   1, 1000,   1,  -7,   0,   0, 243.0, 0.82, 619,   0,   0,  -1, -27, -70, 2041, 164, 180, 158, 177, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
540, 36085152,   0, -11,   1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,   1, 1000,   1,  -7,   0,   0, 243.0, 0.82, 619,   0,   0,   0, -27, -70, 2041, 161, 179, 158, 178, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
541, 36086136,   1, -10,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   1, 1000,   1,  -7,   0,   0, 243.0, 0.82, 619,   0,   0,   0, -46, -90, 2046, 158, 175, 158, 177, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
542, 36087120,   1, -10,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,   1, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,  -1,   0, -64, -96, 2051, 158, 174, 162, 180, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
543, 36088107,   2, -11,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,   1, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   1, -79, -86, 2051, 158, 176, 165, 184, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
640, 36089087,   1, -11,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   2, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   0, -88, -68, 2039, 158, 180, 163, 185, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
641, 36090071,   1, -11,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,   2, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   0, -68, -29, 2029, 158, 181, 160, 183, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
642, 36091055,   1, -11,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,   2, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   0, -44, -22, 2025, 158, 179, 159, 181, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
643, 36092038,   1, -11,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,   2, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   0, -39, -18, 2022, 159, 177, 158, 178, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
644, 36093022,   1, -11,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,   2, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   1,   0,   0, -41, -21, 2022, 162, 181, 158, 180, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
645, 36094006,   1, -11,   1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  11, 1000,   1,  -7,   0,   0, 243.5, 0.82, 619,   0,   0,   0, -47, -27, 2026, 160, 181, 158, 183, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
646, 36094990,   1, -11,   1,   0,   0,   0,   0,  -2,   0,   0,   2,   1,   1,  11, 1000,   1,  -7,   1,   0, 243.5, 0.82, 619,   0,   0,   0, -47, -27, 2026, 160, 180, 158, 188, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
647, 36095973,   1, -12,   1,   0,   0,   0,  -1,  -2,   0,   0,   4,   1,   1,  11, 1000,   1,  -7,   1,   0, 243.5, 0.82, 619,   1,   0,   0, -55, -34, 2028, 168, 184, 158, 193, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
648, 36096957,   2, -11,   1,   0,   0,   0,   0,  -1,   0,   0,   6,   1,   1,  11, 1000,   1,  -7,   1,   0, 243.5, 0.82, 619,   0,   0,   1, -79, -45, 2032, 168, 177, 158, 194, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
649, 36097943,   2, -11,   1,   0,   0,   0,   3,   0,   0,   0,   8,   1,   1,  11, 1000,   1,  -7,   1,   0, 243.5, 0.82, 619,  -1,   0,   1, -93, -38, 2036, 165, 168, 158, 195, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
650, 36098924,   2, -11,   1,   0,   0,   0,   3,   1,   0,   0,   9,   1,   1,  12, 1000,   1,  -7,   2,   0, 243.5, 0.82, 618,   0,   0,   1, -87, -42, 2040, 169, 169, 158, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
651, 36099908,   2, -12,   1,   0,   0,   0,   1,   0,   0,   0,   9,   1,   1,  12, 1000,   1,  -7,   2,   0, 243.5, 0.82, 618,   0,   0,   1, -80, -23, 2040, 170, 174, 158, 198, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
652, 36100892,   2, -12,   1,   0,   0,   0,   2,  -1,   0,   0,   7,   1,   1,  12, 1000,   1,  -7,   2,   0, 243.5, 0.82, 618,  -1,   0,   1, -72,  -2, 2034, 166, 176, 158, 198, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
653, 36101875,   2, -12,   2,   0,   0,   0,   1,  -2,   0,   0,   5,   1,   1,  12, 1000,   1,  -7,   2,   0, 243.5, 0.82, 618,   0,   0,   0, -55,  13, 2028, 166, 179, 158, 196, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
654, 36102861,   1, -12,   2,   0,   0,   0,  -1,  -2,   0,   0,   3,   1,   1,  12, 1000,   1,  -7,   2,   0, 243.5, 0.50, 618,   0,   1,   0, -45,  20, 2027, 168, 184, 158, 195, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
655, 36103843,   2, -12,   3,   0,   0,   0,  -1,  -2,   0,   0,   3,   1,   1,  26, 1000,   1,  -7,   2,   0, 243.5, 0.50, 618,   0,   1,   0, -54,  36, 2027, 167, 183, 158, 194, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
656, 36104826,   1, -12,   3,   0,   0,   0,  -1,  -1,   0,   0,   5,   1,   1,  26, 1000,   1,  -7,   3,   0, 243.5, 0.50, 618,   0,   0,  -1, -63,  17, 2030, 172, 181, 158, 198, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
657, 36105811,   1, -12,   4,   0,   0,   0,  -1,   0,   0,   0,   9,   1,   1,  26, 1000,   1,  -7,   3,   0, 243.5, 0.50, 618,   0,   0,  -1, -70,   8, 2032, 183, 181, 158, 205, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
658, 36106794,   1, -11,   5,   0,   0,   0,  -1,   1,   0,   0,  13,   1,   1,  26, 1000,   1,  -7,   4,   0, 243.8, 0.50, 618,   0,   0,  -1, -70,   8, 2032, 191, 176, 158, 212, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
659, 36107778,   2, -11,   6,   0,   0,   0,   0,   3,   0,   0,  16,   1,   1,  26, 1000,   1,  -7,   4,   0, 243.8, 0.50, 618,   0,   0,  -1, -78,   9, 2033, 197, 169, 158, 216, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
660, 36108762,   2, -10,   7,   0,   0,   0,   1,   4,   0,   0,  19,   1,   1,  36, 1000,   1,  -7,   5,   0, 243.8, 0.50, 618,   0,  -1,   0, -92, -18, 2039, 201, 165, 158, 218, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
661, 36109745,   2, -11,   7,   0,   0,   0,   1,   3,   0,   0,  20,   1,   1,  36, 1000,   1,  -7,   5,   0, 243.8, 0.50, 618,   0,   0,   0, -91, -22, 2047, 203, 167, 158, 224, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
662, 36110729,   2, -11,   8,   0,   0,   0,   1,   1,   0,   0,  19,   1,   1,  36, 1000,   1,  -7,   6,   0, 243.8, 0.50, 618,   0,   0,   0, -75, -26, 2052, 202, 170, 158, 228, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
663, 36111712,   2, -11,   8,   0,   0,   0,   1,   0,   0,   0,  18,   1,   1,  36, 1000,   1,  -7,   7,   0, 243.8, 0.50, 618,   0,   0,   0, -67, -19, 2051, 203, 174, 158, 230, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
664, 36112696,   2, -12,   9,   0,   0,   0,   0,  -1,   0,   0,  17,   1,   1,  36, 1000,   1,  -7,   7,   0, 243.8, 0.50, 618,   0,   0,   0, -54,   9, 2049, 205, 180, 158, 232, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
