loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 48285614,  13,  -6,  -6,   0,   0,   0,  23,  26,   0,   0,  -5,   1,   1, -20, 1000,   2,  -6,  -4,   0, 245.8, 2.97, 620,  -7,  -3,  16, 559, -456, 2037, 174, 158, 264, 205, 54979, 0, 0, IDLE, 0, 0
283, 48375135,   4, -22, -11,   0,   0,   0,  11, -50,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 0.75, 620,  -1,   8,   0, -265, -401, 2085, 158, 315, 208, 322, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
284, 48376119,   9, -29, -10,   0,   0,   0,  22, -65,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 0.75, 620,  -4,  13,   0,  63, -288, 2145, 158, 353, 235, 393, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
285, 48377103,  13, -26,  -9,   0,   0,   0,  31, -56,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 2.25, 620,  -7,  11,   1, 287, -82, 2152, 158, 331, 259, 396, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
286, 48378087,  13, -15,  -9,   0,   0,   0,  30, -19,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 2.25, 620,  -7,   4,   0, 375, 125, 2109, 158, 240, 256, 303, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
287, 48379071,   8,  -5,  -9,   0,   0,   0,  15,  22,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 2.25, 620,  -4,  -3,  -1, 249, 269, 2043, 174, 158, 233, 185, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
384, 48380054,   5,   4,  -8,   0,   0,   0,  -1,  53,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 245.0, 2.25, 620,  -2,  -9,   0, 249, 269, 2043, 257, 166, 281, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
385, 48381038,   2,  10,  -9,   0,   0,   0, -11,  69,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   1, -13,   1, -77, 306, 1965, 325, 193, 324, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
386, 48382022,  -4,   8,  -9,   0,   0,   0, -24,  60,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   5, -12,   1, -375, 192, 1894, 339, 228, 305, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
387, 48383005,  -7,  -2,  -9,   0,   0,   0, -32,  25,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   7,  -5,   0, -497,  -5, 1902, 275, 249, 217, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
388, 48383989,  -4, -13,  -8,   0,   0,   0, -25, -19,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   5,   2,   0, -421, -160, 1965, 196, 274, 158, 204, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
389, 48384973,  -1, -22,  -8,   0,   0,   0, -11, -51,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   3,   8,  -1, -151, -283, 2059, 166, 317, 158, 280, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
390, 48385957,   0, -27,  -7,   0,   0,   0,   0, -65,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   2,  12,  -1, 213, -302, 2140, 158, 346, 172, 332, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
391, 48386943,   5, -29,  -7,   0,   0,   0,  11, -62,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,  -1,  13,  -1, 531, -169, 2175, 158, 344, 202, 360, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
392, 48387924,  10, -22,  -7,   0,   0,   0,  24, -39,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,  -5,   8,  -1, 664,  57, 2162, 158, 288, 236, 339, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
393, 48388908,  10, -12,  -8,   0,   0,   0,  26,   1,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,  -5,   1,   0, 664,  57, 2162, 158, 193, 239, 245, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
394, 48389892,   6,  -3,  -8,   0,   0,   0,  14,  36,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,  -2,  -5,   1, 571, 262, 2124, 205, 158, 259, 181, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
395, 48390877,   5,   5,  -9,   0,   0,   0,   4,  59,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,  -1, -10,   1, 262, 428, 2078, 262, 158, 296, 159, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
396, 48391861,   2,   9,  -9,   0,   0,   0,  -5,  67,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   1, -13,   0, -120, 474, 2009, 308, 181, 318, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
397, 48392843,  -3,   6,  -9,   0,   0,   0, -17,  52,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   4, -10,   0, -411, 361, 1955, 306, 212, 284, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
398, 48393827,  -4,  -4,  -8,   0,   0,   0, -23,  17,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   5,  -4,  -2, -514, 138, 1965, 234, 223, 199, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
399, 48394811,  -2, -15,  -7,   0,   0,   0, -16, -24,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   3,   3,  -2, -389, -91, 2010, 180, 266, 158, 217, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
400, 48395794,   0, -24,  -6,   0,   0,   0,  -6, -56,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   2,  10,  -2, -79, -269, 2055, 158, 323, 158, 299, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
401, 48396779,   2, -30,  -6,   0,   0,   0,   2, -71,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 2.25, 620,   0,  13,  -2, 292, -383, 2093, 158, 361, 178, 358, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
402, 48397762,   6, -29,  -7,   0,   0,   0,  12, -62,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 0.42, 620,  -2,  12,  -1, 569, -336, 2111, 158, 342, 206, 365, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
403, 48398746,  10, -20,  -8,   0,   0,   0,  22, -31,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 0.42, 620,  -5,   7,   1, 611, -148, 2120, 158, 269, 231, 313, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
404, 48399729,  11, -10,  -9,   0,   0,   0,  24,  11,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 242.7, 0.42, 620,  -5,   0,   2, 426,  93, 2107, 158, 172, 240, 220, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
405, 48400713,   8,   0, -10,   0,   0,   0,  16,  45,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -4,  -6,   1, 426,  93, 2107, 224, 158, 288, 185, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
406, 48401699,   6,   9, -10,   0,   0,   0,   5,  69,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -2, -12,   2,  40, 276, 2040, 284, 158, 326, 160, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
407, 48402681,   4,   9, -10,   0,   0,   0,  -3,  70,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -1, -13,   0, -352, 395, 1965, 305, 174, 327, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
408, 48403664,   0,   2,  -9,   0,   0,   0, -14,  41,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   2,  -8,  -1, -592, 384, 1931, 267, 203, 257, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
409, 48404648,  -2,  -7,  -8,   0,   0,   0, -21,   4,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   3,  -2,  -1, -649, 232, 1961, 196, 217, 168, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
410, 48405632,   0, -17,  -7,   0,   0,   0, -15, -32,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   2,   5,  -3, -451,  58, 2026, 173, 278, 158, 237, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
411, 48406616,   1, -26,  -6,   0,   0,   0,  -7, -60,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   1,  11,  -3, -74, -129, 2075, 158, 331, 158, 309, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
412, 48407599,   2, -28,  -6,   0,   0,   0,  -2, -67,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   1,  12,  -1, 305, -264, 2071, 158, 348, 169, 337, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
413, 48408583,   5, -24,  -7,   0,   0,   0,   6, -48,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -2,   9,   0, 574, -283, 2024, 158, 306, 192, 315, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
414, 48409567,   6, -15,  -8,   0,   0,   0,  12, -14,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -2,   4,   2, 634, -196, 1996, 158, 228, 208, 247, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
415, 48410551,   5,  -6, -10,   0,   0,   0,   8,  22,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,  -1,  -2,   3, 417, -21, 2009, 169, 158, 212, 163, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
512, 48411534,   3,   2, -11,   0,   0,   0,   2,  49,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   0,  -8,   3,  14, 181, 1992, 245, 171, 275, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
513, 48412517,   2,   9, -12,   0,   0,   0,  -3,  66,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   1, -13,   4,  14, 181, 1992, 302, 183, 324, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
514, 48413502,   0,   6, -13,   0,   0,   0,  -8,  57,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   2, -10,   2, -348, 298, 1958, 292, 196, 301, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
515, 48414486,  -2,  -4, -12,   0,   0,   0, -13,  20,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   3,  -4,   1, -503, 302, 1959, 216, 208, 210, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
516, 48415470,  -1, -12, -11,   0,   0,   0, -11, -16,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   3,   2,   0, -494, 200, 2004, 161, 234, 158, 191, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
517, 48416453,   1, -21,  -9,   0,   0,   0,  -4, -44,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   2,   7,  -2, -235,  60, 2064, 158, 297, 167, 274, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
518, 48417435,   2, -28,  -7,   0,   0,   0,   2, -63,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.42, 620,   1,  12,  -3, 149, -127, 2121, 158, 342, 178, 337, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
519, 48418421,   5, -27,  -6,   0,   0,   0,   8, -60,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.82, 620,  -1,  12,  -2, 505, -288, 2141, 158, 335, 194, 346, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
520, 48419405,   8, -19,  -7,   0,   0,   0,  15, -31,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.82, 620,  -3,   7,  -1, 704, -367, 2113, 158, 267, 213, 297, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
521, 48420388,   8,  -9,  -8,   0,   0,   0,  16,   8,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 244.5, 0.82, 620,  -3,   0,   1, 664, -323, 2089, 158, 174, 219, 206, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
522, 48421372,   8,  -1, -10,   0,   0,   0,  12,  41,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -3,  -6,   3, 361, -170, 2083, 215, 158, 271, 177, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
523, 48422356,   7,   6, -11,   0,   0,   0,   7,  59,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -3, -10,   4, 361, -170, 2083, 260, 158, 307, 162, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
524, 48423339,   4,   8, -13,   0,   0,   0,  -1,  63,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -1, -12,   4, -15, -15, 2010, 286, 176, 316, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
525, 48424323,   1,   2, -13,   0,   0,   0, -10,  41,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,   2,  -8,   3, -255,  74, 1952, 256, 200, 263, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
526, 48425307,   0, -10, -12,   0,   0,   0, -14,  -1,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,   2,   0,   1, -275,  94, 1982, 165, 208, 160, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
527, 48426291,   1, -18, -11,   0,   0,   0, -11, -36,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,   2,   5,   0, -108,  35, 2066, 158, 281, 158, 241, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
528, 48427275,   1, -25,  -9,   0,   0,   0,  -6, -57,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,   1,  10,  -2, 224, -97, 2133, 158, 329, 165, 302, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
529, 48428258,   1, -29,  -8,   0,   0,   0,  -4, -64,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,   1,  13,  -2, 579, -266, 2169, 158, 348, 167, 329, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
530, 48429242,   4, -25,  -7,   0,   0,   0,   2, -49,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -1,  10,  -1, 808, -370, 2164, 158, 312, 183, 309, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
531, 48430226,   5, -14,  -8,   0,   0,   0,   8, -11,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -2,   3,   0, 812, -400, 2147, 158, 219, 199, 231, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
532, 48431209,   4,  -3,  -9,   0,   0,   0,   7,  31,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -1,  -4,   2, 537, -327, 2127, 194, 158, 232, 162, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
533, 48432195,   4,   4, -10,   0,   0,   0,   3,  57,   0,   0,   0,   1,   1, -28, 1000,   2,  -6,  -6,   0, 243.5, 0.82, 620,  -1,  -9,   2, 537, -327, 2127, 262, 165, 294, 158, 55059, ANGLE_MODE|MAG, 0, IDLE, 1, 1
640, 48443015,   4,   8,  -8,   0,   0,   0,   2,  67,   0,   0,   6,   1,   1, -11, 1000,   2,  -6,  -4,   0, 241.9, 1.02, 620,   0, -12,   3, 205, -243, 2073, 295, 158, 311, 164, 55059, MAG, 0, IDLE, 1, 1
641, 48443998,   4,   9,  -9,   0,   0,   0,   1,  66,   0,   0,   7,   1,   1, -11, 1000,   2,  -6,  -3,   0, 241.9, 1.02, 620,  -1, -12,   4, -168, -106, 1986, 295, 158, 310, 164, 55059, MAG, 0, IDLE, 1, 1
642, 48444982,   4,   4,  -9,   0,   0,   0,   0,  43,   0,   0,   8,   1,   1, -11, 1000,   2,  -6,  -3,   0, 241.9, 1.02, 620,   0,  -9,   3, -384,  33, 1904, 243, 158, 253, 163, 55059, MAG, 0, IDLE, 1, 1
643, 48445966,   2,  -6,  -8,   0,   0,   0,  -4,   5,   0,   0,   9,   1,   1, -11, 1000,   2,  -6,  -3,   0, 241.9, 1.02, 620,   1,  -2,   1, -352, 121, 1906, 164, 165, 158, 163, 55059, MAG, 0, IDLE, 1, 1
644, 48446951,   2, -17,  -6,   0,   0,   0,  -5, -34,   0,   0,  10,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,   1,   5,  -1, -104, 174, 1985, 171, 260, 158, 261, 55059, MAG, 0, IDLE, 1, 1
645, 48447933,   4, -26,  -4,   0,   0,   0,  -1, -62,   0,   0,  10,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,  -1,  11,  -2, 263, 137, 2068, 165, 318, 158, 336, 55059, MAG, 0, IDLE, 1, 1
646, 48448917,   3, -29,  -2,   0,   0,   0,   1, -70,   0,   0,  10,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,   0,  13,  -2, 263, 137, 2068, 165, 337, 158, 362, 55059, MAG, 0, IDLE, 1, 1
647, 48449901,   2, -25,  -1,   0,   0,   0,  -1, -52,   0,   0,  11,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,   0,  10,  -3, 597,  28, 2107, 174, 300, 158, 321, 55059, MAG, 0, IDLE, 1, 1
648, 48450885,   3, -15,   0,   0,   0,   0,   0, -14,   0,   0,  11,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,   0,   3,  -2, 798, -95, 2119, 172, 207, 158, 234, 55059, MAG, 0, IDLE, 1, 1
649, 48451870,   4,  -5,   0,   0,   0,   0,   2,  25,   0,   0,  11,   1,   1, -11, 1000,   2,  -6,  -2,   0, 241.9, 1.02, 620,  -1,  -3,   0, 709, -165, 2131, 216, 158, 208, 190, 55059, MAG, 0, IDLE, 1, 1
