loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 46717518,  -2,   5,   9,   0,   0,   0,  -4,  53,   0,   0,   0,   1,   1,  34, 1000,   2,  -7,   8,   0, 242.8, 3.52, 620,   3, -10,   2, 944, -347, 2161, 284, 158, 255, 163, 47836, 0, 0, IDLE, 0, 0
284, 46808022,  12, -39,   8,   0,   0,   0,  27, -98,   0,   0,   0,   1,   1,  14, 1000,   2,  -7,   2,   0, 244.2, 1.62, 620,  -7,  19,  -4, 908, 181, 2295, 158, 402, 216, 492, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
285, 46809006,  11, -27,   9,   0,   0,   0,  21, -55,   0,   0,   0,   1,   1,  14, 1000,   2,  -8,   2,   0, 244.2, 1.62, 620,  -6,  10,  -3, 1177, 468, 2270, 158, 296, 200, 372, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
286, 46809991,   5, -10,   7,   0,   0,   0,   2,  12,   0,   0,   0,   1,   1,  14, 1000,   2,  -8,   2,   0, 244.2, 1.62, 620,  -1,  -1,   0, 992, 628, 2241, 176, 158, 175, 185, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
287, 46810973,  -1,   6,   6,   0,   0,   0, -18,  70,   0,   0,   0,   1,   1,  14, 1000,   2,  -8,   2,   0, 244.2, 1.62, 620,   3, -11,   0, 992, 628, 2241, 338, 184, 290, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
384, 46811957,  -7,  14,   5,   0,   0,   0, -33,  98,   0,   0,   0,   1,   1,  14, 1000,   2,  -8,   2,   0, 244.2, 1.62, 620,   7, -17,   1, 390, 597, 2189, 444, 224, 361, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
385, 46812941, -11,  10,   3,   0,   0,   0, -40,  85,   0,   0,   0,   1,   1,  14, 1000,   2,  -7,   2,   0, 244.2, 0.00, 620,   9, -14,   3, -329, 388, 2069, 434, 248, 333, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
386, 46813924,  -9,  -2,   2,   0,   0,   0, -33,  38,   0,   0,   0,   1,   1,  14, 1000,   2,  -7,   2,   0, 244.2, 0.00, 620,   8,  -6,   2, -851,  87, 1868, 306, 235, 223, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
387, 46814910,  -4, -16,   3,   0,   0,   0, -14, -20,   0,   0,   0,   1,   1,  14, 1000,   2,  -7,   2,   0, 244.2, 0.00, 620,   5,   3,  -1, -1030, -209, 1742, 199, 261, 158, 231, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
388, 46815892,   2, -29,   5,   0,   0,   0,   8, -66,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 242.7, 0.00, 620,   0,  12,  -3, -732, -385, 1874, 158, 330, 168, 357, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
389, 46816876,   8, -39,   6,   0,   0,   0,  27, -95,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 242.7, 0.00, 620,  -4,  18,  -3, -81, -344, 2086, 158, 400, 213, 478, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
390, 46817859,  13, -38,   7,   0,   0,   0,  39, -87,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -8,  17,  -4, 571, -182, 2216, 158, 381, 243, 494, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
391, 46818843,  16, -28,   8,   0,   0,   0,  42, -47,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -9,  11,  -4, 1071,  68, 2244, 158, 285, 252, 411, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
392, 46819828,  15, -14,   8,   0,   0,   0,  33,   7,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -8,   2,  -1, 1137, 331, 2277, 159, 158, 235, 263, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
393, 46820811,  10,   3,   5,   0,   0,   0,  14,  64,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -5, -10,   1, 681, 459, 2261, 294, 158, 330, 214, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
394, 46821795,   6,  20,   3,   0,   0,   0,  -4, 112,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -2, -21,   2, -76, 457, 2153, 413, 158, 409, 167, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
395, 46822778,   2,  25,   1,   0,   0,   0, -18, 125,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   1, -25,   3, -76, 457, 2153, 473, 186, 439, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
396, 46823762,  -2,  16,   1,   0,   0,   0, -28,  89,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   3, -19,   2, -786, 306, 1955, 412, 213, 355, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
397, 46824746,  -1,   2,   2,   0,   0,   0, -26,  25,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   3,  -9,   0, -1241,  16, 1721, 260, 207, 206, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
398, 46825729,   1, -16,   3,   0,   0,   0, -14, -42,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 242.7, 0.00, 620,   1,   3,  -1, -1127, -239, 1685, 187, 290, 158, 272, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
399, 46826713,   4, -35,   5,   0,   0,   0,  -2, -101,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 242.7, 0.00, 620,  -1,  16,  -4, -518, -326, 1876, 164, 411, 158, 424, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
400, 46827697,   7, -47,   7,   0,   0,   0,   9, -135,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 242.7, 0.00, 620,  -3,  23,  -5, 264, -277, 2116, 158, 488, 175, 533, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
401, 46828681,   9, -44,   8,   0,   0,   0,  16, -118,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -4,  21,  -4, 918, -152, 2248, 158, 449, 189, 511, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
402, 46829666,   8, -33,   8,   0,   0,   0,  13, -65,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -3,  14,  -2, 1254,  55, 2289, 158, 329, 183, 383, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
403, 46830648,   5, -16,   5,   0,   0,   0,   3,   3,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,  -1,   3,   2, 1022, 300, 2265, 158, 172, 163, 196, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
404, 46831632,   1,   8,   2,   0,   0,   0,  -9,  80,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   1, -13,   3, 1022, 300, 2265, 338, 168, 319, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
405, 46832616,  -4,  22,   0,   0,   0,   0, -21, 133,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   5, -23,   5, 293, 429, 2120, 499, 207, 451, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
406, 46833599,  -7,  20,  -3,   0,   0,   0, -29, 127,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   7, -21,   7, -540, 416, 1936, 503, 231, 441, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
407, 46834585,  -7,   7,  -3,   0,   0,   0, -26,  71,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   7, -13,   3, -1152, 290, 1766, 368, 227, 312, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
408, 46835567,  -5,  -9,  -2,   0,   0,   0, -16,  -1,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 242.7, 0.00, 620,   5,  -1,   1, -1282,  57, 1792, 195, 218, 158, 175, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
409, 46836552,  -1, -34,   1,   0,   0,   0,  -1, -80,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,   2,  15,  -2, -692, -146, 2003, 164, 378, 158, 375, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
410, 46837534,   4, -54,   3,   0,   0,   0,  15, -145,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -2,  28,  -3, 210, -228, 2218, 158, 527, 188, 570, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
411, 46838518,  10, -55,   5,   0,   0,   0,  30, -149,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -6,  29,  -4, 1077, -210, 2329, 158, 532, 224, 619, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
412, 46839504,  12, -41,   6,   0,   0,   0,  35, -92,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -7,  19,  -3, 1077, -210, 2329, 158, 397, 236, 500, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
413, 46840486,  12, -19,   5,   0,   0,   0,  31,  -4,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -7,   5,   2, 1606, -114, 2358, 158, 193, 230, 284, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
414, 46841469,  13,   9,   1,   0,   0,   0,  24,  91,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -7, -14,   6, 1428,  57, 2373, 350, 158, 419, 229, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
415, 46842453,  10,  35,  -2,   0,   0,   0,  12, 174,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -5, -32,   6, 601, 227, 2276, 549, 158, 594, 195, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
512, 46843437,   6,  43,  -5,   0,   0,   0,  -4, 196,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -2, -37,   8, -470, 320, 2038, 607, 163, 620, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
513, 46844421,   4,  31,  -6,   0,   0,   0, -14, 143,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -1, -28,   7, -1355, 335, 1745, 504, 188, 497, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
514, 46845404,   4,   9,  -5,   0,   0,   0, -14,  45,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -1, -14,   2, -1636, 215, 1574, 279, 185, 269, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
515, 46846388,   2, -22,  -1,   0,   0,   0, -15, -68,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,   1,   7,  -2, -1187,  -4, 1723, 180, 352, 158, 326, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
516, 46847372,   4, -56,   3,   0,   0,   0, -10, -178,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -1,  29,  -5, -139, -121, 2021, 176, 612, 158, 606, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
517, 46848355,   5, -72,   7,   0,   0,   0,  -3, -231,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -2,  40,  -6, -139, -121, 2021, 166, 725, 158, 744, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
518, 46849341,   5, -65,   9,   0,   0,   0,   1, -193,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -2,  35,  -5, 1013, -177, 2296, 164, 634, 158, 662, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
519, 46850323,   4, -43,   8,   0,   0,   0,  -1, -94,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,  -1,  20,  -1, 1927, -238, 2473, 167, 411, 158, 432, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
520, 46851307,   1, -11,   4,   0,   0,   0,  -7,  34,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,   1,  -1,   6, 2153, -193, 2560, 212, 162, 195, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
521, 46852291,  -2,  25,  -2,   0,   0,   0, -14, 161,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 0.00, 620,   4, -25,   9, 1488, -39, 2493, 541, 193, 513, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
522, 46853274,  -4,  43,  -7,   0,   0,   0, -20, 229,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 2.00, 620,   5, -37,  12, 207, 121, 2196, 720, 218, 686, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
523, 46854258,  -4,  39, -10,   0,   0,   0, -17, 206,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 243.2, 2.00, 620,   5, -34,  11, -1182, 215, 1779, 660, 217, 640, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
524, 46855242,  -2,  16, -10,   0,   0,   0,  -9, 105,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 243.2, 2.00, 620,   3, -18,   7, -2104, 257, 1471, 406, 197, 404, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
525, 46856226,  -1, -20,  -5,   0,   0,   0,  -2, -33,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,   3,   5,   0, -2222, 253, 1631, 158, 268, 163, 254, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
526, 46857209,   4, -62,   1,   0,   0,   0,   8, -181,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -1,  33,  -7, -1360, 151, 2058, 158, 616, 178, 641, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
527, 46858193,   7, -80,   8,   0,   0,   0,  19, -255,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -3,  45, -10,  70,  16, 2419, 158, 776, 192, 842, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
528, 46859177,  10, -77,  12,   0,   0,   0,  25, -226,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -5,  43, -10, 1551, -113, 2636, 158, 707, 200, 796, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
529, 46860159,   9, -51,  13,   0,   0,   0,  21, -118,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -4,  25,  -5, 1551, -113, 2636, 158, 453, 190, 534, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
530, 46861144,   8,  -6,   8,   0,   0,   0,  14,  47,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -4,  -4,   4, 2414, -178, 2753, 250, 158, 276, 215, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
531, 46862128,   6,  46,   1,   0,   0,   0,   5, 226,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -2, -39,  10, 2059, -158, 2807, 672, 158, 693, 181, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
532, 46863112,   6,  82,  -7,   0,   0,   0,  -1, 344,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -2, -63,  16, 747, -91, 2624, 953, 162, 976, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
533, 46864095,   6,  90, -14,   0,   0,   0,  -2, 351,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -2, -68,  18, -1003, -16, 2163, 984, 176, 1019, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
534, 46865079,   6,  66, -15,   0,   0,   0,  -1, 238,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -2, -52,  12, -2406,  25, 1574, 722, 177, 762, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
535, 46866063,   9,  13, -11,   0,   0,   0,   4,  29,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -4, -16,   2, -2858, 124, 1169, 219, 158, 263, 163, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
536, 46867047,  12, -49,  -2,   0,   0,   0,  11, -214,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 245.0, 2.00, 620,  -6,  25,  -9, -2247, 210, 1281, 158, 657, 204, 698, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
537, 46868030,  13, -93,  10,   0,   0,   0,  15, -385,   0,   0,   0,   1,   1,  13, 1000,   2,  -7,   2,   0, 245.0, 2.00, 620,  -7,  54, -16, -615, 163, 1709, 158, 1031, 193, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
538, 46869015,   7, -106,  16,   0,   0,   0,   4, -414,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  -3,  63, -15, 1385, -19, 2252, 169, 1054, 158, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
539, 46869998,  -1, -90,  17,   0,   0,   0, -18, -316,   0,   0,   0,   1,   1,  13, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,   3,  52,  -7, 3069, -177, 2805, 227, 964, 158, 959, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
540, 46870982,  -8, -45,  11,   0,   0,   0, -36, -111,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,   7,  21,   3, 3069, -177, 2805, 262, 536, 158, 474, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
541, 46871966, -14,  13,   1,   0,   0,   0, -50, 135,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 2.00, 620,  12, -17,  15, 3468, -226, 3111, 560, 278, 438, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
542, 46872949, -16,  62, -12,   0,   0,   0, -50, 336,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 6.90, 620,  13, -49,  23, 2519, -337, 3059, 1034, 304, 933, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
543, 46873933, -16,  81, -20,   0,   0,   0, -41, 402,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 6.90, 620,  13, -62,  23, 548, -380, 2471, 1102, 292, 1039, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
640, 46874920, -13,  68, -23,   0,   0,   0, -25, 324,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 6.90, 620,  11, -53,  18, -1725, -192, 1680, 969, 272, 941, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
641, 46875900,  -6,  21, -18,   0,   0,   0,   0, 120,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 245.0, 6.90, 620,   6, -21,   6, -3405,  81, 878, 436, 204, 459, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
642, 46876884,  -2, -40,  -7,   0,   0,   0,  19, -138,   0,   0,   0,   1,   1,  12, 1000,   2,  -7,   2,   0, 241.1, 6.90, 620,   3,  19,  -7, -3606, 290, 832, 158, 507, 203, 525, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
643, 46877868,   2, -97,   6,   0,   0,   0,  30, -357,   0,   0,   0,   1,   1,  12, 1000,   2,  -7,   2,   0, 241.1, 6.90, 620,   0,  57, -16, -2367, 359, 1520, 158, 1004, 206, 1075, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
644, 46878852,   3, -124,  18,   0,   0,   0,  30, -451,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,   0,  75, -22, -2737, 408, 2415, 158, 1014, 183, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
645, 46879838,   3, -122,  26,   0,   0,   0,  25, -394,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,  -1,  73, -23, -1914, 335, 3158, 158, 1006, 163, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
646, 46880819,  -2, -71,  28,   0,   0,   0,  10, -193,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,   3,  39, -16, -1171, 116, 3598, 194, 640, 158, 710, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
647, 46881803,  -3,  -5,  22,   0,   0,   0,  -1,  98,   0,   0,   0,   1,   1,  12, 1000,   2,  -9,   2,   0, 241.1, 6.90, 620,   3,  -6,  -3, -1171, 116, 3598, 375, 158, 326, 191, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
648, 46882787,   0,  66,  10,   0,   0,   0,  -1, 377,   0,   0,   0,   1,   1,  12, 1000,   2,  -9,   2,   0, 241.1, 6.90, 620,   2, -53,  10, -1796, -82, 3743, 1013, 158, 992, 173, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
649, 46883770,   1, 109,  -5,   0,   0,   0,   4, 529,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,   1, -81,  23, -3392, -277, 3241, 1085, 159, 1102, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
650, 46884756,   0, 124, -19,   0,   0,   0,   3, 529,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,   1, -90,  30, -5553, -415, 2285, 1061, 187, 1102, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
651, 46885738,   4,  98, -28,   0,   0,   0,   7, 374,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,  -1, -73,  26, -7617, -459, 1243, 1030, 190, 1102, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
652, 46886722,  10,  34, -23,   0,   0,   0,  21,  94,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,  -5, -30,   7, -8128, -297, 620, 356, 158, 458, 174, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
653, 46887705,  14, -52,  -9,   0,   0,   0,  31, -264,   0,   0,   0,   1,   1,  12, 1000,   2,  -7,   2,   0, 241.1, 6.90, 620,  -8,  27, -10, -9406, -17, 933, 158, 770, 258, 838, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
654, 46888689,  14, -133,  10,   0,   0,   0,  30, -572,   0,   0,   0,   1,   1,  12, 1000,   2,  -7,   2,   0, 241.1, 6.90, 620,  -8,  81, -25, -11131, 227, 1677, 158, 1008, 218, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
655, 46889674,  10, -165,  25,   0,   0,   0,  16, -685,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,  -5, 102, -31, -13079, 346, 2749, 158, 1011, 159, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
656, 46890657,   3, -146,  35,   0,   0,   0,  -5, -560,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,  -1,  89, -28, -12839, 344, 3773, 222, 1043, 158, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
657, 46891641,  -5, -75,  32,   0,   0,   0, -27, -231,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 6.90, 620,   5,  42, -12, -12586, 205, 4211, 279, 798, 158, 799, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
658, 46892624,  -9,   1,  19,   0,   0,   0, -40, 158,   0,   0,   0,   1,   1,  12, 1000,   2,  -9,   2,   0, 241.1, 6.90, 620,   8, -10,   7, -12586, 205, 4211, 551, 214, 422, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
659, 46893608, -20,  77,  -1,   0,   0,   0, -55, 498,   0,   0,   0,   1,   1,  12, 1000,   2,  -9,   2,   0, 241.1, 7.45, 620,  15, -60,  27, -13199, -61, 4074, 1102, 282, 980, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
660, 46894592, -30, 123, -28,   0,   0,   0, -73, 660,   0,   0,   0,   1,   1,  12, 1000,   2,  -9,   2,   0, 241.1, 7.45, 620,  22, -90,  53, -14348, -381, 3165, 1102, 363, 985, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
661, 46895576, -32, 133, -53,   0,   0,   0, -75, 634,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 241.1, 7.45, 620,  24, -97,  61, -15800, -468, 1947, 1102, 406, 1019, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
662, 46896559, -15,  88, -58,   0,   0,   0, -33, 394,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 213.2, 7.45, 620,  12, -67,  39, -16635, -484, 977, 1084, 343, 1102, 158, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
663, 46897543,   6,  -7, -43,   0,   0,   0,  34, -17,   0,   0,   0,   1,   1,  12, 1000,   2,  -8,   2,   0, 213.2, 7.45, 620,  -2,  -3,  10, -15531, -273, 844, 158, 285, 314, 277, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
664, 46898527,  21, -118, -18,   0,   0,   0,  88, -491,   0,   0,   0,   1,   1,  12, 1000,   2,  -7,   2,   0, 213.2, 7.45, 620, -13,  71, -15, -15481, 100, 1653, 158, 961, 355, 1102, 47928, ANGLE_MODE|MAG, 0, IDLE, 1, 1
